latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
40.0,-121.5,2024,11,391.30204206713097,923.9296652898483,1.866556027590676
38.5,-120.5,2024,11,9.290579970333509,0.0,0.005275030826661253
38.5,-121.0,2024,11,0.0,40.591180746249854,1905.5251663626987
38.5,-120.0,2024,11,518.0771577167543,0.0,53.41779716501333
40.5,-122.5,2024,11,217.78064977020767,78.51036523269795,35.112239577862056
41.0,-122.5,2024,11,634.5532981883953,40.11275963640992,0.20588608112051432
38.0,-121.0,2024,11,0.0,0.0,1489.0275664636429
33.0,-106.0,2024,11,428.01149610446737,0.0,3.8209839746569974
33.5,-106.0,2024,11,0.0,20.285475887311573,0.0
33.5,-105.5,2024,11,112.21102144569885,72.07147325249207,0.0
43.5,-121.5,2024,11,0.0,0.0,5.364861428934671e-05
44.0,-121.5,2024,11,0.0,117.33992210509678,1.013705889504891
35.0,-83.0,2024,11,1.598247112391789,6.0249515133589275,0.0
35.0,-83.5,2024,11,2.5766452254158594,27.33213802868977,11.057824115153382
35.5,-82.0,2024,11,55.731965080002745,89.45692952303195,21.262434113899413
36.0,-82.0,2024,11,0.06839761411811908,14.916818044464149,2.615372922367498
42.0,-106.0,2024,11,63.65048177463268,13.200799513665972,0.0
44.5,-120.0,2024,11,57.27033114035111,0.0,0.06068262140859471
42.0,-121.5,2024,11,0.0,15.736677694290393,0.005304781588079233
42.0,-121.0,2024,11,1088.854662770158,0.0,0.0043710272056954325
42.5,-121.0,2024,11,0.0,0.0,0.003959572845156356
44.5,-107.5,2024,11,24.463943363844468,32.438488049834625,8.617952393276196
46.0,-118.0,2024,11,1528.816531947639,182.81914720950766,129.7473302822273
42.5,-121.5,2024,11,0.0,0.0,0.018024948934928453
48.5,-115.5,2024,11,0.0,3.2037434401220466,0.0
47.5,-116.0,2024,11,202.8992591469614,0.6023559941520471,0.0
38.5,-106.0,2024,11,0.15833259775313735,0.0,0.0
39.0,-106.5,2024,11,0.0,2.6527837369906138,0.0006207093821510162
40.0,-111.5,2024,11,1.8176631578947424,80.97309224671699,0.0
48.0,-116.0,2024,11,192.24889131706183,0.107304359733277,0.0
35.0,-112.5,2024,11,310.8318299834718,9.556402359325046,0.009768698543920595
41.0,-124.0,2024,11,140.57122149122733,88.09590502823698,1.1335101703534178
44.0,-107.0,2024,11,117.51548366386852,0.8882808606661641,41.728988230799594
45.5,-118.5,2024,11,2.077802745995428,16.512626767098826,3.7645572718026297
48.0,-115.5,2024,11,0.0,0.5770764047800796,0.0
32.5,-110.0,2024,11,138.49748784165058,0.0,0.0
32.0,-105.0,2024,11,802.1086900471855,574.2634061175195,0.0
34.0,-118.0,2024,11,14.409115732265489,35.73706309819681,75.33769255179459
44.0,-103.5,2024,11,20.391224887490356,0.0,4.30933235352245
36.0,-107.0,2024,11,86.27205692855206,2.9768598932497525,0.0
38.0,-119.5,2024,11,17.917754347826072,6.084979108744959,0.032105029938082286
36.5,-107.5,2024,11,0.0,0.0,0.07048210588583181
48.5,-115.0,2024,11,19.535933746502906,0.6382419427191159,0.0
43.5,-110.0,2024,11,598.0489193999456,17.561211168319232,0.00834818330271492
33.5,-117.5,2024,11,0.0,0.0,283.7951984452593
34.5,-94.5,2024,11,9.132848561667153,12.798281670929232,0.0
38.0,-119.0,2024,11,218.0251583778263,0.0,0.0
37.0,-119.5,2024,11,315.134004214342,126.06954144418889,0.7994879227053104
43.5,-119.0,2024,11,760.6505230294861,0.0,0.10090481119984228
43.0,-104.0,2024,11,131.7451423595212,168.21611158690666,0.0
37.0,-103.0,2024,11,0.0,0.0,3.0076162377994753
43.5,-103.0,2024,11,8.612024631324687,0.0,2.4147512967200555
35.5,-107.0,2024,11,119.80834061149108,1728.4561841758841,0.08628388786827301
43.5,-120.0,2024,11,202.3610015891172,0.5518353149955635,0.007940948385456448
39.5,-120.0,2024,11,0.0,0.0,63.82124389650835
36.0,-106.5,2024,11,206.40875692661209,0.0,0.0
45.0,-109.5,2024,11,46.25430351612067,79.39690265064837,0.0
35.5,-118.5,2024,11,0.0,0.0,15.515979039003925
39.0,-120.0,2024,11,27.44687905845763,83.1946297355712,0.0
38.5,-119.5,2024,11,37.865733968979846,0.0,0.05486498855835187
44.0,-111.5,2024,11,0.0,0.0,0.07268108287405595
34.5,-119.5,2024,11,6.699372946859852,0.0,7.708036734023949
35.5,-121.5,2024,11,1.1214555047037749,0.0,96.75201470552383
36.0,-121.5,2024,11,0.0,390.69590007780783,0.0
36.0,-122.0,2024,11,708.805161479926,0.0,22.947797828518556
38.0,-120.0,2024,11,31.13500725908989,0.0,0.0
37.5,-119.0,2024,11,167.55141171497596,59.98254794402282,3.8137449783880015
42.5,-112.5,2024,11,91.3512139261743,0.0,2.3991871048536098
43.5,-119.5,2024,11,566.5796079201682,20.365486041190024,0.0
37.5,-120.5,2024,11,0.0,3673.543034299509,33.987267181541036
33.0,-109.0,2024,11,2853.0480135401594,97.85586911049542,0.0
34.0,-120.0,2024,11,4.4749416399182556,90.69016604323951,29.71082444314789
35.0,-120.5,2024,11,0.0,0.0,17.19296813501137
34.0,-119.5,2024,11,0.0,12.522518720452357,126.92292615052249
34.0,-111.0,2024,11,270.699414263916,0.0,0.048813244199496834
34.0,-110.5,2024,11,30.487833365115424,0.0,8.600826395050774
33.5,-111.5,2024,11,118.98771668573319,0.0,0.014660156552739778
41.0,-112.0,2024,11,24.97307509534676,0.0,0.0
33.5,-109.5,2024,11,0.0,5099.290854551829,0.14253274477784572
34.0,-111.5,2024,11,167.29617569285256,12.85510580291407,0.0190440132282852
47.5,-92.0,2024,11,1124.7903993071377,1.5421892648159314,0.0
38.5,-105.5,2024,11,11.626392753622895,0.0,0.0
34.5,-111.0,2024,11,81.1545899059256,3.3499065858227937,0.0
34.5,-111.5,2024,11,805.3736956436624,3.054765200369616,0.0
35.0,-119.0,2024,11,319.7843342391316,0.0,23.589888611273178
47.5,-95.0,2024,11,0.013331188997337984,0.0,0.0
47.0,-94.0,2024,11,0.0,1.400438292418471,0.0
34.0,-110.0,2024,11,23.492531332068662,168.2023773514229,0.5686185576997573
34.0,-109.5,2024,11,2.9921641367912595,174.28640047076988,26.37175156919739
47.0,-94.5,2024,11,0.0031901856089499026,0.0,0.0
33.5,-96.5,2024,11,3.3268115796128934,216.94280113539483,0.4435460372960449
31.0,-94.5,2024,11,12.601728775743707,0.0,0.0
33.0,-98.0,2024,11,3.2908203470632884,179.9334747757057,0.0
31.0,-95.5,2024,11,8.856353814074396,117.99389277186035,0.6221209208321028
43.5,-111.5,2024,11,0.8613108949910995,0.0,0.1378433765573348
31.0,-94.0,2024,11,14.382932951945124,8.529982866387629,3.670248086702258
