latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
41.0,-120.5,1997,10,0.0,1.6,0.0
33.5,-95.0,1997,10,0.0,80.5,0.0
30.5,-93.5,1997,10,0.0,155.1,0.0
44.5,-117.0,1997,10,0.0,0.30000000000000004,0.0
32.5,-93.0,1997,10,0.0,7.3,0.0
45.0,-121.5,1997,10,0.0,0.2,0.0
39.5,-121.0,1997,10,0.0,10.3,0.0
35.5,-119.0,1997,10,0.0,0.30000000000000004,0.0
34.5,-106.5,1997,10,0.1,0.0,0.0
34.0,-117.5,1997,10,0.0,73.49999999999996,0.0
31.5,-93.0,1997,10,0.0,13.0,0.0
45.0,-118.5,1997,10,0.0,6.199999999999998,0.0
38.0,-120.5,1997,10,0.0,84.7,0.0
44.5,-118.5,1997,10,0.0,6.9,0.0
44.0,-119.5,1997,10,0.1,6.1,0.0
44.5,-119.5,1997,10,0.0,1.2000000000000002,0.0
44.5,-119.0,1997,10,0.0,1.2,0.0
44.0,-119.0,1997,10,0.0,0.2,0.0
35.0,-106.5,1997,10,0.0,0.1,0.0
40.0,-106.0,1997,10,0.0,0.1,0.0
39.5,-106.0,1997,10,0.0,0.1,0.0
37.0,-120.0,1997,10,0.0,5.4,0.0
37.0,-119.5,1997,10,0.0,3.6,0.0
39.0,-120.5,1997,10,0.1,11.499999999999998,0.0
38.5,-120.0,1997,10,0.0,0.30000000000000004,0.0
45.0,-114.5,1997,10,0.0,0.2,0.0
39.5,-112.0,1997,10,0.2,0.0,0.0
40.0,-121.0,1997,10,0.0,4.3,0.0
40.5,-122.5,1997,10,0.0,1.2,0.0
32.5,-108.5,1997,10,0.0,0.2,0.0
40.0,-121.5,1997,10,0.0,0.7999999999999999,0.0
31.5,-92.5,1997,10,0.0,332.0,0.0
31.0,-92.5,1997,10,0.0,80.0,0.0
39.0,-105.0,1997,10,0.0,0.1,0.0
38.5,-105.0,1997,10,0.0,0.1,0.0
43.5,-110.0,1997,10,0.0,0.1,0.0
44.5,-108.0,1997,10,0.0,0.1,0.0
39.5,-123.0,1997,10,0.0,1.0,0.0
36.0,-106.0,1997,10,0.0,1.5,0.25
33.0,-117.0,1997,10,0.0,294.7000000000001,0.0
32.5,-116.5,1997,10,0.0,0.7,0.0
33.5,-117.5,1997,10,0.0,35.100000000000016,0.0
35.0,-112.0,1997,10,0.2,3.6,0.0
34.5,-112.0,1997,10,2.6,3.1,0.0
45.5,-116.0,1997,10,0.0,0.1,0.0
44.0,-104.0,1997,10,0.0,1.4,0.0
41.5,-112.0,1997,10,0.1,0.0,0.0
38.0,-120.0,1997,10,0.0,0.30000000000000004,0.0
43.5,-115.5,1997,10,0.0,0.1,0.0
44.0,-116.5,1997,10,0.0,46.8,0.1
35.5,-82.5,1997,10,0.0,1.0,0.0
44.0,-115.5,1997,10,0.8,0.1,0.0
43.5,-119.5,1997,10,0.0,33.3,0.0
33.0,-108.5,1997,10,0.0,5.0,0.0
34.0,-111.0,1997,10,9.1,0.1,0.0
33.5,-111.0,1997,10,5.0,0.0,0.0
35.0,-111.5,1997,10,0.0,0.30000000000000004,0.0
35.5,-106.0,1997,10,0.2,0.0,0.0
34.0,-111.5,1997,10,160.0,0.2,0.0
30.0,-82.5,1997,10,0.0,148.40999999999997,0.0
29.0,-82.0,1997,10,0.0,1.1,0.0
30.0,-83.0,1997,10,0.0,23.1,0.0
28.5,-82.0,1997,10,0.0,24.2,0.0
30.0,-84.5,1997,10,0.0,62.7,0.0
42.5,-122.5,1997,10,0.0,0.1,0.0
46.5,-115.5,1997,10,0.0,2.0,0.0
44.5,-115.0,1997,10,0.0,0.2,0.0
38.5,-121.0,1997,10,0.1,19.600000000000005,0.0
36.0,-107.0,1997,10,0.0,8.0,0.0
45.0,-117.5,1997,10,0.0,3.0,0.0
45.5,-117.5,1997,10,0.0,0.2,0.0
45.0,-118.0,1997,10,0.0,0.11,0.0
31.5,-111.0,1997,10,0.0,0.30000000000000004,0.0
33.5,-118.0,1997,10,0.0,6335.0999999999985,0.0
32.5,-117.0,1997,10,0.0,7.1000000000000005,0.0
33.5,-117.0,1997,10,0.0,2.2,0.0
42.0,-111.0,1997,10,0.1,0.0,0.0
43.0,-111.0,1997,10,0.0,0.1,0.0
42.5,-111.5,1997,10,0.0,0.1,0.0
34.0,-119.5,1997,10,0.0,6.0,0.0
44.0,-122.0,1997,10,0.0,0.30000000000000004,0.0
43.5,-121.5,1997,10,0.0,0.1,0.0
43.5,-121.0,1997,10,0.0,0.1,0.0
43.5,-122.0,1997,10,0.0,1.2000000000000002,0.0
43.0,-122.0,1997,10,0.0,0.30000000000000004,0.0
42.0,-114.5,1997,10,0.0,230.0,0.0
42.5,-122.0,1997,10,0.0,0.6100000000000001,0.0
31.0,-93.5,1997,10,0.0,15.0,0.0
33.5,-109.5,1997,10,0.1,0.0,0.0
44.5,-116.5,1997,10,0.0,40.3,0.0
44.5,-116.0,1997,10,0.0,1.5,0.0
46.0,-117.5,1997,10,0.0,3.1,0.0
46.0,-118.0,1997,10,0.0,50.2,0.0
45.5,-118.5,1997,10,0.0,4.1,0.0
42.5,-124.0,1997,10,0.0,0.1,0.0
38.5,-120.5,1997,10,0.0,0.4,0.0
40.5,-123.5,1997,10,0.0,0.6,0.0
41.0,-123.0,1997,10,0.0,0.2,0.0
37.5,-112.0,1997,10,0.0,0.1,0.0
35.5,-94.0,1997,10,0.0,3.0,0.0
39.0,-121.0,1997,10,0.0,8.0,0.0
34.0,-87.5,1997,10,0.0,3.2,0.0
33.5,-86.0,1997,10,0.0,14.0,0.0
30.5,-87.0,1997,10,0.5,19.7,0.0
39.5,-121.5,1997,10,0.0,0.5,0.0
38.0,-108.5,1997,10,0.0,0.2,0.0
38.5,-107.5,1997,10,0.0,0.1,0.0
44.0,-121.5,1997,10,0.0,0.3,0.0
44.0,-120.0,1997,10,0.0,1.1,0.0
44.0,-120.5,1997,10,0.0,11.1,0.0
44.0,-121.0,1997,10,0.0,3.55,0.0
34.5,-93.0,1997,10,0.0,56.1,0.0
34.5,-93.5,1997,10,0.0,139.5,0.0
34.0,-95.0,1997,10,0.0,0.1,0.0
34.5,-95.0,1997,10,0.0,1.6,0.0
45.0,-119.0,1997,10,0.0,8.6,0.0
45.0,-119.5,1997,10,0.0,67.69999999999999,0.0
44.5,-120.0,1997,10,0.0,2.05,0.0
32.0,-89.5,1997,10,0.0,48.0,0.0
32.0,-90.0,1997,10,0.0,51.0,0.0
33.5,-112.0,1997,10,0.0,0.7999999999999999,0.0
33.5,-111.5,1997,10,0.0,0.1,0.0
31.0,-89.0,1997,10,0.0,90.4,0.0
33.5,-109.0,1997,10,0.3,90.0,0.0
47.5,-91.0,1997,10,0.0,0.1,0.0
31.0,-89.5,1997,10,0.0,1193.5,0.0
30.5,-89.0,1997,10,0.0,168.0,0.0
43.5,-122.5,1997,10,0.0,0.1,0.0
44.5,-117.5,1997,10,0.0,1.6000000000000003,0.0
37.5,-84.0,1997,10,0.0,20.0,0.0
31.5,-91.0,1997,10,0.0,403.3,0.0
31.0,-91.5,1997,10,0.0,27.0,0.0
37.0,-81.5,1997,10,0.0,136.69999999999996,0.0
37.0,-81.0,1997,10,0.0,25.0,0.0
37.5,-120.0,1997,10,0.0,7.099999999999999,0.0
45.0,-109.5,1997,10,0.0,0.1,0.0
46.0,-97.5,1997,10,0.0,132.0,0.0
32.0,-111.0,1997,10,0.0,52.3,0.0
35.0,-112.5,1997,10,0.0,7.0,0.0
41.0,-124.0,1997,10,0.0,54.1,0.0
36.5,-92.5,1997,10,0.0,2.0,0.0
40.5,-109.5,1997,10,0.0,0.1,0.0
37.0,-107.5,1997,10,0.2,0.1,0.0
37.0,-107.0,1997,10,0.0,0.1,0.0
34.0,-110.5,1997,10,0.1,0.0,0.0
33.5,-116.5,1997,10,4.0,29.200000000000006,0.0
31.0,-110.5,1997,10,0.0,0.1,0.0
34.5,-118.5,1997,10,0.0,3.8,0.0
34.0,-118.0,1997,10,0.0,6.699999999999998,0.0
34.5,-119.0,1997,10,0.0,100.8,0.0
34.0,-118.5,1997,10,0.0,13.7,0.0
34.0,-117.0,1997,10,0.0,0.5,0.0
46.0,-91.5,1997,10,8.11,3.35,0.0
36.0,-122.0,1997,10,0.0,3.0,0.0
42.5,-121.5,1997,10,0.0,40.6,0.0
42.5,-121.0,1997,10,0.0,0.1,0.0
43.0,-121.5,1997,10,0.1,3.1,0.0
38.5,-105.5,1997,10,0.1,0.0,0.0
36.5,-106.5,1997,10,2.0,0.0,0.0
37.5,-119.0,1997,10,0.0,0.1,0.0
37.0,-119.0,1997,10,0.0,0.1,0.0
41.0,-107.0,1997,10,0.0,0.3,0.0
41.5,-124.0,1997,10,0.0,0.1,0.0
31.0,-95.5,1997,10,0.0,39.0,0.0
30.5,-95.5,1997,10,0.0,94.0,0.0
31.0,-94.0,1997,10,0.0,0.2,0.0
30.0,-95.5,1997,10,0.0,14.3,0.0
39.0,-106.5,1997,10,0.0,0.1,0.0
41.5,-116.0,1997,10,0.0,5.0,0.0
43.5,-119.0,1997,10,0.0,0.1,0.0
35.0,-83.5,1997,10,0.0,0.30000000000000004,0.0
47.5,-99.5,1997,10,0.0,1.5,0.0
47.5,-99.0,1997,10,0.0,0.5,0.0
46.0,-101.0,1997,10,0.0,15.0,0.0
45.5,-101.0,1997,10,0.0,10.0,0.0
48.5,-100.0,1997,10,0.0,46.3,0.0
48.5,-100.5,1997,10,0.0,743.0,0.0
42.0,-96.5,1997,10,0.0,12.0,0.0
44.0,-99.5,1997,10,0.0,1.2,0.0
44.0,-100.0,1997,10,0.0,4.2,0.0
45.0,-100.5,1997,10,0.0,0.9,0.0
45.0,-101.0,1997,10,0.0,1.4,0.0
44.5,-102.0,1997,10,0.0,142.3,0.0
45.0,-101.5,1997,10,0.0,0.1,0.0
43.0,-103.0,1997,10,0.0,12.099999999999998,0.0
43.0,-102.5,1997,10,0.0,15.5,0.0
43.0,-101.0,1997,10,0.0,121.1,0.0
43.0,-101.5,1997,10,0.0,3.1,0.0
43.0,-100.0,1997,10,0.0,0.1,0.0
43.0,-100.5,1997,10,0.0,0.1,0.0
45.5,-97.5,1997,10,0.0,0.1,0.0
45.0,-89.0,1997,10,0.0,1.0,0.0
36.0,-109.0,1997,10,0.1,0.1,0.0
47.0,-114.5,1997,10,0.0,0.2,0.0
45.5,-119.0,1997,10,0.0,0.1,0.0
44.5,-121.5,1997,10,0.0,0.7,0.0
47.5,-118.5,1997,10,0.0,5.0,0.0
47.5,-118.0,1997,10,0.0,1.0,0.0
39.0,-123.0,1997,10,0.0,0.30000000000000004,0.0
39.5,-123.5,1997,10,0.0,1.6,0.0
36.0,-119.0,1997,10,5.2,31.0,0.0
48.0,-113.0,1997,10,0.0,1.0,0.0
48.5,-113.0,1997,10,0.0,5.0,0.0
48.5,-113.5,1997,10,0.0,0.2,0.0
45.0,-108.0,1997,10,0.0,13.0,0.0
45.5,-109.0,1997,10,0.0,0.1,0.0
45.5,-107.5,1997,10,0.0,0.1,0.0
45.5,-108.0,1997,10,0.0,0.2,0.0
48.0,-109.0,1997,10,0.0,123.7,0.0
48.0,-108.5,1997,10,0.0,2081.0,0.0
48.0,-105.5,1997,10,0.0,7.1,0.0
48.0,-105.0,1997,10,0.0,1.0,0.0
48.0,-106.5,1997,10,0.0,17.0,0.0
45.5,-107.0,1997,10,0.0,1.5,0.0
45.5,-106.5,1997,10,0.0,0.5,0.0
48.0,-110.0,1997,10,0.0,1.0,0.0
35.0,-98.5,1997,10,0.0,3.0,0.0
34.5,-107.5,1997,10,0.0,0.5,0.0
35.0,-107.5,1997,10,0.0,60.0,0.0
33.0,-106.0,1997,10,0.0,0.2,10.0
35.5,-107.0,1997,10,0.2,0.0,0.0
35.0,-109.0,1997,10,0.0,2.8000000000000003,0.0
33.5,-114.5,1997,10,0.0,1.0,0.0
34.0,-114.5,1997,10,0.0,0.3,0.0
33.5,-110.0,1997,10,0.2,0.0,0.0
32.5,-115.0,1997,10,0.0,1.6,0.0
35.0,-111.0,1997,10,0.0,0.2,0.0
33.0,-112.5,1997,10,0.0,2.3,0.0
33.0,-112.0,1997,10,0.0,10.7,0.0
39.5,-119.5,1997,10,0.0,43.0,0.0
41.5,-118.0,1997,10,0.0,1.6,0.0
40.0,-110.0,1997,10,3.0,0.0,0.1
61.5,-145.5,1997,10,0.0,2.0,0.0
36.5,-114.0,1997,10,0.0,0.3,0.0
38.0,-119.0,1997,10,0.1,0.0,0.0
34.5,-117.5,1997,10,0.0,0.1,0.0
40.5,-120.5,1997,10,0.0,0.2,0.0
41.0,-121.0,1997,10,0.0,1.1,0.0
39.5,-120.5,1997,10,0.0,3.0,0.0
37.0,-108.5,1997,10,0.2,0.0,0.0
43.5,-116.5,1997,10,0.0,9217.0,0.0
43.0,-116.5,1997,10,0.0,1.3,0.0
43.5,-117.0,1997,10,0.0,131.0,0.0
43.0,-117.0,1997,10,0.0,0.5,0.0
42.5,-115.5,1997,10,0.0,120.0,0.0
42.0,-113.0,1997,10,0.5,0.0,0.0
43.5,-113.5,1997,10,0.5,0.0,0.0
43.5,-112.5,1997,10,0.0,55.0,0.0
43.0,-112.0,1997,10,0.0,35.0,0.0
42.5,-114.5,1997,10,0.0,158.0,0.0
43.0,-114.5,1997,10,0.0,1.0,0.0
40.0,-117.0,1997,10,0.0,1.3,0.0
39.0,-120.0,1997,10,0.0,0.1,0.0
39.5,-120.0,1997,10,0.0,160.0,0.0
41.0,-115.0,1997,10,0.1,0.0,0.0
41.5,-115.0,1997,10,0.0,25.0,0.0
37.5,-114.5,1997,10,0.1,0.0,0.0
39.0,-115.5,1997,10,0.1,0.0,0.0
40.5,-118.5,1997,10,0.0,0.5,0.0
42.0,-119.0,1997,10,0.0,659.4,0.0
43.5,-118.5,1997,10,0.0,0.2,0.0
43.0,-117.5,1997,10,0.0,25.0,0.0
42.0,-118.0,1997,10,0.0,1.0,0.0
43.5,-117.5,1997,10,0.0,0.2,0.0
37.5,-110.0,1997,10,0.2,0.0,0.0
38.5,-110.0,1997,10,0.0,0.1,0.0
40.0,-114.0,1997,10,0.0,2.0,0.0
47.0,-119.0,1997,10,0.0,3.0,0.0
42.0,-107.5,1997,10,30.0,0.0,0.0
36.0,-112.5,1997,10,0.2,0.0,0.0
29.0,-103.5,1997,10,0.1,0.1,0.0
29.0,-104.0,1997,10,0.1,0.0,0.0
37.0,-113.0,1997,10,0.1,0.0,15.0
42.5,-110.0,1997,10,0.0,7.0,0.0
41.5,-87.5,1997,10,0.0,0.2,0.0
41.5,-87.0,1997,10,0.0,0.2,0.0
38.5,-78.0,1997,10,0.0,0.1,0.0
42.0,-70.5,1997,10,0.0,0.7,0.0
44.0,-68.5,1997,10,0.0,0.2,0.2
38.0,-77.5,1997,10,0.0,0.2,0.0
37.5,-81.5,1997,10,0.0,22.6,0.0
37.5,-122.5,1997,10,0.0,1.2,0.0
36.0,-121.5,1997,10,0.0,3.9,0.0
38.0,-123.0,1997,10,0.0,12.2,0.0
41.5,-124.5,1997,10,0.2,0.0,0.0
34.0,-119.0,1997,10,0.0,0.1,0.0
36.0,-114.0,1997,10,0.1,0.0,0.0
42.0,-123.5,1997,10,0.0,5.0,0.0
25.5,-81.0,1997,10,0.0,20.0,0.0
30.0,-87.5,1997,10,0.0,22.7,0.0
34.5,-88.5,1997,10,0.0,23.3,0.0
35.0,-76.0,1997,10,0.0,0.1,0.0
36.0,-85.0,1997,10,0.0,108.0,0.0
34.5,-114.5,1997,10,0.0,0.1,0.0
41.5,-122.0,1997,10,0.0,0.5,0.0
26.0,-81.5,1997,10,0.5,0.0,0.0
38.0,-96.0,1997,10,0.0,0.3,0.0
38.0,-98.5,1997,10,0.0,3.0,0.0
38.0,-99.0,1997,10,0.1,0.1,0.0
30.0,-90.0,1997,10,0.0,1125.1,0.0
30.5,-90.0,1997,10,0.0,185.5,0.0
29.5,-93.5,1997,10,0.0,2.0,0.0
48.0,-96.0,1997,10,0.0,128.0,0.0
46.0,-96.5,1997,10,0.0,132.4,0.0
45.0,-94.0,1997,10,0.0,1.01,0.0
45.5,-94.0,1997,10,0.0,17.0,0.0
