latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
43.5,-104.0,2001,4,0.25,9.8,0.0
37.0,-84.5,2001,4,0.0,484.0,0.0
37.5,-84.0,2001,4,0.0,1281.3,0.0
31.0,-92.5,2001,4,0.0,1.0,0.0
35.0,-80.5,2001,4,0.0,17.0,0.0
35.0,-84.0,2001,4,3.0,191.6,0.0
36.5,-84.5,2001,4,0.0,1705.8,0.0
37.0,-83.5,2001,4,6.0,3625.5,0.0
37.0,-84.0,2001,4,0.0,1243.1,0.0
35.0,-83.0,2001,4,0.0,144.1,0.0
38.0,-84.0,2001,4,0.0,224.8,0.0
37.5,-83.5,2001,4,0.0,1643.6,0.0
44.0,-103.5,2001,4,1.5,6.85,0.0
34.5,-94.0,2001,4,0.0,23.7,0.0
36.0,-92.5,2001,4,48.0,5.1,0.0
35.5,-92.5,2001,4,0.0,107.1,0.0
34.5,-95.0,2001,4,0.0,455.0,0.0
44.0,-116.0,2001,4,0.0,0.4,0.2
34.5,-93.5,2001,4,50.0,25.0,0.0
35.0,-84.5,2001,4,6.3,240.3,0.0
34.5,-83.5,2001,4,0.0,111.54,0.0
34.5,-84.5,2001,4,0.0,93.86,0.0
34.5,-84.0,2001,4,0.0,56.49,0.0
34.5,-85.5,2001,4,14.0,175.79,0.0
34.5,-85.0,2001,4,0.0,131.45000000000002,0.0
39.5,-107.0,2001,4,0.0,0.4,0.0
43.5,-103.5,2001,4,0.0,1102.5,0.0
35.5,-82.5,2001,4,0.5,2287.3,0.0
34.5,-77.0,2001,4,0.0,260.0,0.0
34.5,-94.5,2001,4,0.0,8.0,0.0
43.5,-121.5,2001,4,0.0,0.4,0.0
43.5,-122.0,2001,4,0.0,0.1,0.0
34.0,-111.5,2001,4,0.0,0.4,0.0
33.5,-112.0,2001,4,0.0,0.2,0.0
33.5,-111.5,2001,4,0.0,0.1,0.0
34.5,-111.5,2001,4,1.9,1.0,0.0
35.0,-112.0,2001,4,5.2,0.6,0.0
35.0,-111.5,2001,4,0.1,0.0,0.0
29.0,-82.0,2001,4,4.2,44.3,0.0
30.0,-83.0,2001,4,0.0,33.2,0.0
30.0,-82.5,2001,4,0.0,55.9,0.0
45.5,-113.0,2001,4,0.0,10.0,0.0
30.0,-84.5,2001,4,0.0,76.50000000000001,0.0
45.5,-115.5,2001,4,0.1,0.0,0.0
32.5,-109.0,2001,4,1.5,0.0,0.0
37.5,-119.0,2001,4,0.0,0.1,0.0
35.5,-119.0,2001,4,0.0,0.1,0.0
33.0,-108.0,2001,4,2.0,0.0,0.0
33.0,-108.5,2001,4,129.0,0.0,0.0
32.5,-108.0,2001,4,0.1,10.5,0.0
40.5,-122.0,2001,4,0.0,1.0,0.0
31.0,-110.5,2001,4,1.0,0.1,0.0
31.5,-111.0,2001,4,0.0,0.35,0.0
32.0,-111.0,2001,4,0.8999999999999999,0.2,0.0
37.0,-91.0,2001,4,0.0,238.0,0.0
36.5,-91.5,2001,4,0.0,59.0,0.0
36.5,-93.0,2001,4,0.0,496.0,0.0
37.5,-91.5,2001,4,0.0,49.0,0.0
36.5,-94.0,2001,4,0.0,36.0,0.0
37.0,-90.5,2001,4,0.0,45.0,0.0
36.5,-91.0,2001,4,0.0,147.2,0.0
40.5,-124.0,2001,4,0.0,0.1,0.0
41.5,-121.5,2001,4,0.0,0.1,0.0
38.5,-83.0,2001,4,0.1,140.4,0.0
38.5,-82.5,2001,4,0.0,7.4,0.0
33.0,-80.0,2001,4,0.0,313.7000000000001,0.0
34.0,-82.0,2001,4,0.0,31.6,0.0
47.0,-115.0,2001,4,0.0,0.6,0.0
35.5,-82.0,2001,4,0.0,129.29999999999995,0.0
36.0,-82.0,2001,4,0.0,71.10000000000002,0.0
41.5,-123.0,2001,4,0.0,6.6,0.0
35.0,-112.5,2001,4,5.0,0.1,0.0
45.0,-116.5,2001,4,0.0,3.0,0.0
31.0,-94.5,2001,4,0.0,8.1,0.0
30.5,-96.0,2001,4,0.0,2.2,0.0
34.0,-107.5,2001,4,3.2,0.2,0.0
33.5,-107.5,2001,4,0.3,0.0,0.0
45.0,-114.5,2001,4,0.0,29.0,0.0
38.0,-83.5,2001,4,0.0,323.1,0.0
40.0,-123.5,2001,4,0.0,0.8999999999999999,0.0
41.0,-122.5,2001,4,0.0,0.30000000000000004,0.0
48.5,-115.5,2001,4,0.0,22.6,0.0
48.5,-115.0,2001,4,0.0,0.1,0.0
48.0,-116.0,2001,4,0.0,2.0,0.0
48.5,-116.0,2001,4,0.0,8.0,0.0
34.0,-117.0,2001,4,0.0,0.2,0.0
39.5,-121.0,2001,4,0.0,1.0,0.0
39.5,-120.5,2001,4,0.0,13.1,0.0
40.0,-121.0,2001,4,0.0,0.6,0.0
47.0,-114.5,2001,4,0.6,0.1,0.0
43.0,-111.5,2001,4,1.0,0.0,0.0
34.0,-113.0,2001,4,0.0,0.1,0.0
34.5,-112.5,2001,4,0.0,0.1,0.0
47.5,-121.0,2001,4,0.0,0.2,0.0
36.5,-93.5,2001,4,0.0,782.0,0.0
37.0,-91.5,2001,4,0.0,136.0,0.0
30.0,-85.0,2001,4,0.0,2985.0,0.0
38.0,-80.0,2001,4,0.0,47.0,0.0
45.0,-106.5,2001,4,0.1,0.0,0.0
45.0,-104.0,2001,4,0.0,14.0,0.0
38.5,-120.5,2001,4,0.0,0.5,0.0
36.0,-107.0,2001,4,0.0,0.2,0.0
35.5,-106.5,2001,4,1.6,0.85,0.0
43.5,-86.5,2001,4,0.0,40.959,0.0
43.0,-86.0,2001,4,0.0,3.5,0.0
43.5,-86.0,2001,4,0.0,26.1,0.0
44.0,-86.0,2001,4,0.0,13.8,0.0
34.0,-106.0,2001,4,0.0,4500.0,0.0
45.5,-89.5,2001,4,0.0,3.2700000000000005,0.0
45.5,-90.5,2001,4,0.0,2.8600000000000003,0.0
45.5,-90.0,2001,4,0.0,18.49999999999999,0.0
46.5,-91.5,2001,4,0.0,0.1,0.0
46.0,-91.0,2001,4,0.0,2.5,0.0
39.0,-86.5,2001,4,0.0,3.0,0.0
38.5,-86.5,2001,4,0.0,8.0,0.0
38.0,-87.0,2001,4,0.0,45.5,0.0
37.5,-87.0,2001,4,0.0,143.0,0.0
38.0,-86.5,2001,4,0.0,5.2,0.0
34.0,-118.5,2001,4,0.0,0.2,0.0
30.5,-89.0,2001,4,0.0,490.80000000000007,0.0
31.0,-89.5,2001,4,0.0,101.1,0.0
31.5,-89.0,2001,4,0.0,62.0,0.0
31.0,-89.0,2001,4,0.0,45.1,0.0
31.5,-89.5,2001,4,0.0,170.49999999999997,0.0
31.0,-91.5,2001,4,0.0,25.200000000000006,0.0
33.5,-105.5,2001,4,1.0,0.0,0.0
33.0,-106.0,2001,4,0.4,141.59999999999997,0.0
32.5,-105.5,2001,4,1.5,0.1,0.0
47.5,-114.5,2001,4,0.0,0.4,0.0
40.0,-112.0,2001,4,0.0,1.1,0.2
40.0,-111.5,2001,4,0.0,0.1,0.5
40.5,-111.5,2001,4,0.1,0.0,0.0
