latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
40.0,-121.5,2016,5,691.3371405415745,1262.6436068840558,1.0662896977274272
38.5,-120.5,2016,5,6.833200260188619,0.0,0.003914764281612082
38.5,-121.0,2016,5,1.4935697940503303,106.34543398805,1307.2361228844384
38.5,-120.0,2016,5,933.9184833460457,227.71120847923248,53.29215452580775
40.5,-122.5,2016,5,872.2360500863216,16.448679705037648,24.40887146192017
41.0,-122.5,2016,5,615.0233423913013,71.75607901093326,0.2475338002139864
38.0,-121.0,2016,5,0.0,18.237736301794943,1013.557320086824
33.0,-106.0,2016,5,679.4712935268981,288.34239044168413,10.232071659691483
33.5,-106.0,2016,5,44.02155556973958,27.19547600561964,2.9751967327738384
33.5,-105.5,2016,5,954.9097724663153,165.93774598245182,0.0
43.5,-121.5,2016,5,0.0,27.844700769132942,0.0005212306127637947
44.0,-121.5,2016,5,14.314086098398548,152.6590368458819,1.3739817381577524
35.0,-83.0,2016,5,4.648623218801673,38.52410467810319,3.62628105590062
35.0,-83.5,2016,5,8.721448089923173,65.76252754362599,12.7885154786552
35.5,-82.0,2016,5,118.84881805636631,70.95652139892498,15.41579643274008
36.0,-82.0,2016,5,2.5229098885931265,15.591588349107752,3.4592863205634785
42.0,-106.0,2016,5,91.82650331923014,9.082463281782113,0.0
44.5,-120.0,2016,5,317.95025219298265,36.58505498347222,0.05614829646580244
39.0,-105.5,2016,5,31.395658297611817,1279.888342056947,0.6014514866979681
43.5,-122.0,2016,5,7.8051247457406125,191.86264927414643,0.0
42.0,-121.5,2016,5,5.332868914745858,39.61244206546053,0.015465528679322271
42.0,-121.0,2016,5,1217.9286993071435,0.0,0.006872934146961607
42.5,-121.0,2016,5,233.3809906559873,0.08510202135775558,0.0049389778794812775
44.5,-107.5,2016,5,67.66631388253256,28.79650711924751,2.0935118431431192
46.0,-118.0,2016,5,1341.6095639461128,395.8748692156096,139.20194508009078
42.5,-121.5,2016,5,513.3149410437327,1.8261808733790872,0.047895389553545435
48.5,-115.5,2016,5,49.93735999873024,7.157515255530129,0.0
47.5,-116.0,2016,5,204.2033007564169,1.069755116959065,0.0069595410628053855
38.5,-106.0,2016,5,1.707644897140355,0.03262317608202636,0.016659979573971032
39.0,-106.5,2016,5,0.06837655733536785,7.728779301624399,0.003256102212051859
40.0,-111.5,2016,5,21.757236842105268,42.57304815608632,2.135738304094048
48.0,-116.0,2016,5,340.306021484872,3.593934774103545,0.0
35.0,-112.5,2016,5,397.98467025806895,5.51085557426687,0.019269770191195582
41.0,-124.0,2016,5,125.82911184210569,46.19142086820432,1.0724052885837807
44.0,-107.0,2016,5,141.37534483854506,1.1009860475464066,21.144404084097463
45.5,-118.5,2016,5,16.8582494279176,92.53081791889132,3.776336448004088
48.0,-115.5,2016,5,3.611374904652962,4.292819730485647,0.0
32.5,-110.0,2016,5,607.8118784651306,27.368171029281253,1.5922051903997652
32.0,-105.0,2016,5,1712.7003668782272,783.718530636892,0.0
34.0,-118.0,2016,5,15.691741514111301,183.651199330081,80.73847516049021
44.5,-119.0,2016,5,122.69811022120848,0.0,0.0
44.0,-103.5,2016,5,100.8598321414952,0.0,2.8447539186623487
36.0,-107.0,2016,5,119.97134693618044,40.59811524292388,0.0
38.0,-119.5,2016,5,44.96056159420299,15.494429286207266,0.04403470946451593
36.5,-107.5,2016,5,65.13374285696955,0.202031022031008,0.09682416444838804
48.5,-115.0,2016,5,493.7711602148479,2.089337905452036,0.0
43.5,-110.0,2016,5,783.9777714213124,15.879303807525954,0.008622933251684062
33.5,-117.5,2016,5,4.461511409865125,0.0,286.21408289106694
34.5,-94.5,2016,5,9.175993489203382,26.332395566922422,0.01406624776177523
38.0,-119.0,2016,5,204.3975063564685,1.0590245995423402,0.0
37.0,-119.5,2016,5,388.6745008581274,255.47913488431004,1.037560386473416
38.0,-118.5,2016,5,10.936502407353373,0.0,0.0
43.5,-119.0,2016,5,791.3994506419986,0.0,0.11971063787833992
43.0,-104.0,2016,5,284.3085513602837,137.06506231154435,10.191596268751596
37.0,-103.0,2016,5,28.959348779557786,0.0,1.9054902395741
43.5,-103.0,2016,5,37.66884614162217,0.0,4.158340007627771
35.5,-107.0,2016,5,119.51011711797581,3021.218371905677,0.060052391644553886
48.5,-116.0,2016,5,26.576310227559592,0.0,0.0
43.5,-120.0,2016,5,454.86850082634186,0.16991866311742054,0.015075959827104081
39.5,-120.0,2016,5,294.2646388665985,245.90228197304899,44.631330853029795
