latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
40.0,-121.5,2017,1,233.32905257437235,582.7679162681161,0.5344472553922657
38.5,-120.5,2017,1,1.3369722765294227,0.0,0.0043962049424006175
38.5,-121.0,2017,1,0.0,31.275461543351412,664.8461011939216
38.5,-120.0,2017,1,306.604134528352,30.42425638799705,18.35267893465516
40.5,-122.5,2017,1,388.96587246011774,0.0,12.601848404824526
41.0,-122.5,2017,1,233.552868115934,31.467402027714343,0.17451044159128415
38.0,-121.0,2017,1,0.0,0.0,554.8871579309051
33.0,-106.0,2017,1,406.9527918636377,284.7058574706689,13.033908738277885
33.5,-106.0,2017,1,0.0,28.17310354185156,0.0
33.5,-105.5,2017,1,651.796133841086,170.96037388100373,0.0
44.0,-121.5,2017,1,0.0,103.23984066603587,0.9108823801186504
35.0,-83.0,2017,1,2.1685723604221323,38.878091272306044,3.5929549689440985
35.0,-83.5,2017,1,3.8490185232467984,66.70242464507533,13.173805333727726
35.5,-82.0,2017,1,62.688727304007436,33.705213846363236,15.224758133936575
36.0,-82.0,2017,1,2.499641772651096,15.489104305925224,4.915193561872911
42.0,-106.0,2017,1,58.318497410271455,4.735745243653355,0.0
44.5,-120.0,2017,1,26.37174780701753,0.0,0.02505390287312537
39.0,-105.5,2017,1,17.699663543580414,25.090023962889966,0.35591251956181225
43.5,-122.0,2017,1,0.0,32.64445551138033,0.0
42.0,-121.5,2017,1,0.0,21.30717523830367,0.011444555011226765
42.0,-121.0,2017,1,273.49781645054463,0.0,0.002722476481057723
42.5,-121.0,2017,1,0.0,0.0,0.002513920671243286
44.5,-107.5,2017,1,0.0,14.247642893465581,0.0
46.0,-118.0,2017,1,675.7763477752451,0.0,36.86880244088388
42.5,-121.5,2017,1,0.0,0.0,0.022894805952728525
47.5,-116.0,2017,1,68.37413601576554,0.05183187134502987,0.0
38.5,-106.0,2017,1,0.6322138714619214,0.027005422458838524,0.0
39.0,-106.5,2017,1,0.0,3.5674482005641717,0.0002402745995423311
40.0,-111.5,2017,1,0.8107714912280812,0.0,0.0
48.0,-116.0,2017,1,0.0,2.5292620755936497,0.0
35.0,-112.5,2017,1,22.4512560132207,0.0,0.015459630366741584
41.0,-124.0,2017,1,60.17208114035202,0.0,0.7887221268751574
44.0,-107.0,2017,1,17.147796402236054,0.7453134693618182,10.633803633047592
45.5,-118.5,2017,1,0.9692462242563238,0.0,1.2818541825578222
32.5,-110.0,2017,1,248.12745379827172,24.513181174208512,0.38143496133644383
32.0,-105.0,2017,1,904.2060388459358,816.3865125209558,0.0
34.0,-118.0,2017,1,3.913979080854233,0.0,0.0
44.0,-103.5,2017,1,11.541334633867335,0.0,1.3857460369681576
36.0,-107.0,2017,1,0.0,13.783984261015576,0.0
38.0,-119.5,2017,1,11.975314855072384,15.846720590555035,0.03729848778662248
36.5,-107.5,2017,1,0.0,0.0,0.09981329488317048
48.5,-115.0,2017,1,3.4783851957786283,2.096410731538992,0.0
43.5,-110.0,2017,1,379.53447193618194,7.858004398677848,0.007855021432945475
33.5,-117.5,2017,1,0.0,0.0,263.362360539566
34.5,-94.5,2017,1,3.1496551831047555,30.952824957374247,6.764418431809645
38.0,-119.0,2017,1,85.55030496440305,0.0,0.0
37.0,-119.5,2017,1,202.1925473302836,82.76697079201405,0.526551328502407
38.0,-118.5,2017,1,2.0592179019550514,0.00013902824228909094,0.0
43.5,-119.0,2017,1,231.60706824305817,0.0,0.1236417972986299
43.0,-104.0,2017,1,0.0,15.170129153290873,0.0
37.0,-103.0,2017,1,0.0,0.0,0.9894294587400267
35.5,-107.0,2017,1,45.72996084413897,1724.4341565351058,0.0
43.5,-120.0,2017,1,122.73024434273977,0.0,0.004973557081108582
39.5,-120.0,2017,1,97.33343872313027,0.0,19.733201974516305
36.0,-106.5,2017,1,223.15075632112712,1.0157959634279905,0.8166301308237962
45.0,-109.5,2017,1,31.14183612227953,51.7561598970251,0.0
35.5,-118.5,2017,1,0.0,0.0,23.01407034821477
39.0,-120.0,2017,1,49.099310422137926,70.97677647470164,0.0
35.5,-106.0,2017,1,95.09887282365526,319.80576980293614,0.0
38.5,-119.5,2017,1,23.003597737096246,0.0,0.017174675819983776
44.0,-111.5,2017,1,0.0,0.0,0.0072284905082669595
34.5,-119.5,2017,1,3.689456642512027,15.10165503963526,6.524392922624202
35.5,-121.5,2017,1,0.03886892957029886,0.0,83.15010588099358
36.0,-121.5,2017,1,0.0,571.4248936290169,0.0
36.0,-122.0,2017,1,1005.4519569570184,0.0,8.532595596245299
38.0,-120.0,2017,1,26.18014349097393,13.557520592598848,0.0
37.5,-119.0,2017,1,6.289843961352744,0.0,1.6921540172895675
42.5,-112.5,2017,1,0.0,0.0,0.5408523854683267
43.5,-119.5,2017,1,339.4962398042116,14.217548360030605,0.0
37.5,-120.5,2017,1,0.0,1156.8135208936874,21.794946167048693
33.0,-109.0,2017,1,3674.0285774307563,235.202475953216,0.0
34.0,-120.0,2017,1,1.1524292384009414,95.56528778747361,25.350552883960965
