latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
31.0,-111.5,2014,2,0.0,5.5,0.0
37.0,-108.0,2014,2,0.0,0.1,0.0
34.5,-112.0,2014,2,0.0,0.35,0.0
34.5,-112.5,2014,2,0.0,0.1,0.29
33.5,-111.5,2014,2,0.0,0.16,0.0
33.5,-112.0,2014,2,0.0,2.3000000000000003,0.4
34.5,-119.0,2014,2,0.0,9.9,0.0
34.5,-118.5,2014,2,0.0,0.22,0.0
34.0,-118.5,2014,2,0.0,2.32,0.21
34.0,-118.0,2014,2,0.0,1.7000000000000002,0.0
32.5,-117.0,2014,2,0.0,1.2,1.5
33.5,-118.0,2014,2,0.0,0.2,0.0
40.5,-121.5,2014,2,0.0,0.2,0.0
33.5,-116.5,2014,2,0.0,1.5,0.6
33.0,-84.0,2014,2,0.0,6.1,0.0
34.5,-84.5,2014,2,0.0,20.95,0.0
34.5,-84.0,2014,2,0.0,4.48,0.0
35.0,-84.5,2014,2,0.0,109.5,0.0
29.0,-82.0,2014,2,0.0,30.0,0.0
31.0,-93.0,2014,2,0.0,195.99,0.0
35.0,-80.0,2014,2,0.0,21.2,0.0
35.0,-84.0,2014,2,0.0,32.0,0.0
33.0,-79.5,2014,2,0.0,444.0,0.0
34.5,-82.0,2014,2,0.0,1.9,0.0
34.0,-82.0,2014,2,0.0,10.1,0.0
37.5,-90.0,2014,2,0.0,4.0,0.0
45.0,-111.5,2014,2,0.0,0.1,0.0
37.5,-108.5,2014,2,0.0,0.1,0.0
34.0,-107.5,2014,2,0.0,3.0,0.0
35.0,-112.0,2014,2,0.0,1.7,0.0
31.0,-110.5,2014,2,0.0,0.1,0.0
33.5,-109.0,2014,2,0.0,15.3,0.0
32.5,-108.5,2014,2,0.0,0.35,0.0
33.5,-108.5,2014,2,0.0,0.25,0.0
35.0,-112.5,2014,2,0.0,0.2,0.0
34.0,-112.0,2014,2,0.0,0.1,0.0
38.5,-120.5,2014,2,0.0,0.11,0.1
34.5,-119.5,2014,2,0.0,0.35,0.0
34.0,-120.0,2014,2,0.0,0.1,0.0
34.0,-117.0,2014,2,0.25,0.0,0.0
34.0,-117.5,2014,2,0.0,1.1,1.0
35.5,-118.5,2014,2,0.0,0.11,0.0
37.0,-120.0,2014,2,0.0,0.35,0.0
43.5,-123.0,2014,2,0.0,0.1,0.0
31.0,-87.0,2014,2,0.0,24.3,0.0
37.0,-84.5,2014,2,0.0,54.1,0.0
36.5,-85.0,2014,2,0.0,12.0,0.0
36.5,-84.5,2014,2,0.0,253.0,0.0
34.5,-85.0,2014,2,0.0,71.13,0.0
36.0,-82.5,2014,2,0.0,18.75,0.0
35.5,-83.0,2014,2,0.0,96.45,0.0
31.5,-92.5,2014,2,0.0,218.83,0.0
31.5,-93.0,2014,2,0.0,31.3,0.0
34.5,-93.5,2014,2,0.1,74.6,0.0
34.5,-94.0,2014,2,0.0,30.5,0.0
