latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
34.0,-118.5,2013,11,0.0,0.8999999999999999,0.0
34.0,-117.5,2013,11,0.0,15.7,2.2
45.0,-122.5,2013,11,0.0,0.1,0.0
39.0,-120.5,2013,11,0.0,10.31,0.0
33.5,-86.0,2013,11,0.0,561.0,0.0
34.5,-83.5,2013,11,0.0,1.92,0.0
30.0,-84.5,2013,11,0.0,0.2,0.0
34.5,-111.5,2013,11,0.0,1.05,0.0
36.5,-84.5,2013,11,0.0,638.9,0.0
47.0,-120.5,2013,11,0.0,0.31000000000000005,0.0
35.0,-83.0,2013,11,0.0,4.1,0.0
38.0,-79.5,2013,11,0.0,2.74,0.0
39.0,-105.5,2013,11,0.0,4.7,0.0
35.5,-93.5,2013,11,0.0,0.25,0.0
37.5,-91.5,2013,11,0.0,59.7,0.0
36.0,-82.5,2013,11,0.0,149.5,40.0
35.0,-84.5,2013,11,0.0,25.9,0.0
34.5,-84.5,2013,11,0.0,78.64999999999998,0.0
37.5,-79.5,2013,11,0.0,8.35,0.0
37.5,-88.5,2013,11,0.0,0.1,0.0
39.0,-123.0,2013,11,0.0,366.00000000000006,1.0
37.5,-120.0,2013,11,0.0,1.2,0.0
39.5,-121.5,2013,11,40.0,23.300000000000004,1.0
47.0,-95.0,2013,11,0.0,0.1,0.0
33.0,-111.5,2013,11,0.0,0.1,0.0
34.0,-110.0,2013,11,0.0,0.1,0.0
38.0,-120.0,2013,11,0.0,0.01,0.0
37.0,-92.5,2013,11,0.0,4.4,0.0
38.5,-83.0,2013,11,0.0,6.0600000000000005,0.0
42.5,-122.0,2013,11,0.0,0.5,0.0
39.5,-120.5,2013,11,0.0,3.0,0.0
33.5,-111.5,2013,11,0.0,0.5,0.0
34.5,-112.0,2013,11,0.1,0.1,0.0
44.5,-119.0,2013,11,0.0,0.1,0.0
38.5,-79.5,2013,11,0.0,1615.9,0.0
41.5,-122.5,2013,11,0.0,1.7,0.0
34.5,-85.0,2013,11,0.0,18.54,0.0
37.5,-91.0,2013,11,0.0,27.8,0.0
38.5,-121.0,2013,11,0.0,37.030000000000015,0.5
38.0,-120.5,2013,11,0.0,7.599999999999999,0.0
40.0,-111.5,2013,11,0.0,0.1,0.0
45.0,-111.5,2013,11,0.0,0.1,0.0
35.0,-112.5,2013,11,0.0,0.1,0.0
34.5,-119.0,2013,11,0.0,15.0,0.0
36.5,-90.5,2013,11,0.0,5.0,0.0
34.5,-84.0,2013,11,0.0,5.91,0.0
34.0,-118.0,2013,11,0.0,1.6,0.1
44.5,-119.5,2013,11,0.0,0.1,0.0
38.5,-79.0,2013,11,0.0,1.1,0.0
31.0,-111.0,2013,11,0.0,35.7,0.0
37.0,-84.0,2013,11,0.0,587.7,0.0
42.0,-111.5,2013,11,0.0,0.5,0.0
35.5,-112.0,2013,11,0.0,0.2,0.0
45.0,-121.5,2013,11,0.0,0.5,0.0
33.0,-87.5,2013,11,0.0,56.6,0.0
37.5,-92.0,2013,11,0.0,113.0,0.0
35.0,-112.0,2013,11,0.0,0.4,0.0
33.5,-112.0,2013,11,0.0,0.1,0.0
33.0,-86.5,2013,11,0.0,498.30000000000007,0.0
36.5,-81.5,2013,11,0.0,1522.1,0.0
43.5,-121.5,2013,11,0.0,0.30000000000000004,0.0
35.5,-82.5,2013,11,0.0,3.0500000000000003,0.0
35.0,-83.5,2013,11,0.0,48.90000000000001,0.0
39.0,-120.0,2013,11,0.0,0.25,0.0
31.0,-111.5,2013,11,0.0,1.0,0.0
38.5,-78.5,2013,11,0.0,609.5,0.0
34.0,-82.5,2013,11,0.0,34.2,0.0
35.5,-83.5,2013,11,0.0,907.4,0.0
46.5,-112.0,2013,11,0.0,0.1,0.0
40.5,-121.5,2013,11,0.0,0.30000000000000004,0.0
35.0,-80.5,2013,11,0.0,12.4,0.0
42.0,-122.5,2013,11,0.0,0.1,0.0
31.0,-110.5,2013,11,0.0,0.1,0.0
38.5,-120.0,2013,11,0.0,0.1,0.0
35.5,-83.0,2013,11,0.0,10.4,0.0
33.5,-111.0,2013,11,0.0,0.1,0.0
38.5,-120.5,2013,11,0.0,0.2,0.0
35.5,-82.0,2013,11,0.0,2609.5499999999993,0.0
33.5,-109.0,2013,11,2.0,0.0,0.0
41.0,-122.5,2013,11,0.0,3.5,0.0
45.5,-113.0,2013,11,0.0,0.1,0.0
35.5,-94.0,2013,11,0.0,60.0,0.0
41.5,-111.5,2013,11,0.0,0.1,0.0
34.0,-109.5,2013,11,0.0,0.30000000000000004,0.0
46.0,-112.5,2013,11,0.0,0.1,0.0
42.0,-77.0,2013,11,0.0,2.3000000000000003,0.0
44.0,-122.0,2013,11,0.0,0.1,0.0
34.0,-119.0,2013,11,0.0,0.22,0.0
42.5,-112.5,2013,11,0.1,0.0,0.0
39.5,-121.0,2013,11,0.0,0.1,0.0
40.5,-124.0,2013,11,0.0,0.2,0.0
39.0,-106.0,2013,11,0.0,2.4,0.0
37.0,-89.5,2013,11,0.0,0.1,0.0
45.5,-114.0,2013,11,0.0,0.1,0.0
40.5,-122.5,2013,11,0.0,19.1,33.1
43.5,-111.5,2013,11,0.0,0.1,0.0
32.5,-87.5,2013,11,0.0,19.0,0.0
44.5,-122.0,2013,11,0.0,0.1,0.0
40.5,-123.5,2013,11,0.0,1.8,0.0
35.0,-84.0,2013,11,0.0,1.5,0.0
39.5,-81.5,2013,11,0.0,1.9,0.0
37.0,-119.5,2013,11,0.0,0.46,0.0
36.0,-116.0,2013,11,0.0,0.11,0.0
44.0,-119.5,2013,11,0.0,0.1,0.0
36.0,-93.5,2013,11,0.0,0.0,2.7
33.5,-110.0,2013,11,0.0,0.2,0.0
33.5,-110.5,2013,11,0.0,0.3,0.0
36.0,-110.5,2013,11,0.0,0.2,0.0
32.0,-113.0,2013,11,0.0,0.1,0.0
33.0,-112.0,2013,11,0.0,0.1,0.0
33.0,-112.5,2013,11,0.0,0.2,0.0
31.5,-111.0,2013,11,0.0,0.0,23.0
33.0,-115.5,2013,11,0.0,0.1,0.0
34.5,-117.5,2013,11,0.0,0.1,0.0
32.5,-115.5,2013,11,0.0,0.30000000000000004,0.0
32.5,-115.0,2013,11,0.0,0.1,0.0
37.5,-122.5,2013,11,0.0,0.2,0.0
41.0,-124.0,2013,11,0.0,0.30000000000000004,0.0
40.0,-120.5,2013,11,0.0,0.0,0.1
40.0,-108.5,2013,11,0.0,0.1,0.0
38.5,-77.5,2013,11,0.0,0.5,0.0
26.0,-81.0,2013,11,0.0,1.5,0.0
25.5,-81.5,2013,11,0.0,0.5,0.0
19.0,-156.0,2013,11,0.1,0.0,0.0
42.5,-114.5,2013,11,0.0,0.2,0.0
43.0,-114.5,2013,11,0.0,18.1,0.0
41.5,-87.0,2013,11,0.0,0.0,0.3
34.0,-89.0,2013,11,0.0,0.1,0.0
32.0,-90.5,2013,11,0.0,25.2,0.0
48.0,-109.0,2013,11,0.0,1537.9,0.0
48.0,-105.5,2013,11,0.0,447.0,0.0
47.5,-107.5,2013,11,0.0,0.0,27.2
47.5,-103.0,2013,11,0.0,1.0,0.0
47.5,-102.5,2013,11,0.0,6.0,0.0
47.5,-99.5,2013,11,0.0,2.0,0.0
47.5,-99.0,2013,11,0.0,11.0,0.0
48.0,-99.0,2013,11,0.0,0.3,0.0
46.0,-101.0,2013,11,0.0,2.9000000000000004,0.1
