latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
46.0,-114.5,1993,9,0.0,0.1,0.0
46.5,-114.0,1993,9,0.0,0.2,1.0
47.5,-116.5,1993,9,0.0,0.2,0.2
47.0,-117.0,1993,9,0.0,20.1,0.0
48.0,-116.5,1993,9,0.0,1.2999999999999998,0.1
48.5,-116.5,1993,9,0.0,0.1,0.0
46.5,-115.5,1993,9,0.0,0.2,0.0
46.5,-115.0,1993,9,0.2,0.2,0.0
46.0,-115.0,1993,9,0.0,15.0,0.0
45.0,-111.5,1993,9,0.0,0.1,0.0
48.5,-115.0,1993,9,0.1,0.2,0.0
48.5,-115.5,1993,9,0.0,0.1,0.0
47.0,-114.5,1993,9,0.0,0.7,0.3
47.5,-115.0,1993,9,0.0,200.2,0.01
47.0,-114.0,1993,9,0.0,0.1,0.11
45.5,-116.5,1993,9,0.5,4.0,0.0
45.5,-116.0,1993,9,0.0,0.1,0.0
45.5,-115.5,1993,9,0.0,0.30000000000000004,0.0
46.0,-115.5,1993,9,0.1,0.0,0.0
44.0,-107.5,1993,9,0.2,0.0,0.0
43.5,-103.5,1993,9,0.0,0.4,0.0
44.0,-104.0,1993,9,0.0,0.2,0.0
38.5,-108.5,1993,9,0.7,0.0,0.0
37.5,-108.0,1993,9,0.0,0.1,0.0
38.0,-108.5,1993,9,1.7000000000000002,0.1,0.0
38.0,-108.0,1993,9,1.1,3.2,0.3
38.0,-107.0,1993,9,0.5,0.0,0.0
38.5,-107.0,1993,9,0.0,0.3,0.0
41.0,-106.5,1993,9,0.0,0.1,0.0
42.0,-105.5,1993,9,0.1,0.0,0.0
37.0,-106.5,1993,9,0.1,0.0,0.0
39.5,-105.5,1993,9,0.30000000000000004,0.0,0.0
40.5,-105.5,1993,9,0.0,0.1,0.0
40.5,-106.0,1993,9,0.1,0.1,0.0
39.5,-106.0,1993,9,0.0,0.2,0.0
40.0,-106.0,1993,9,0.1,1.5,0.0
40.0,-107.5,1993,9,1.6,0.3,0.0
40.5,-107.0,1993,9,0.1,0.1,0.0
39.0,-106.5,1993,9,0.0,10.0,0.0
38.5,-106.5,1993,9,0.0,0.2,0.0
38.5,-105.5,1993,9,0.2,4.0,0.0
37.0,-102.0,1993,9,0.0,6.0,0.0
39.0,-105.5,1993,9,0.2,0.2,0.0
37.0,-108.0,1993,9,0.6,0.0,0.0
37.5,-108.5,1993,9,1.3,0.0,0.0
37.5,-109.0,1993,9,0.1,0.0,0.0
44.5,-110.0,1993,9,0.0,0.1,0.0
44.5,-109.5,1993,9,0.0,0.3,0.0
40.0,-108.0,1993,9,1.0,0.0,0.0
39.5,-107.5,1993,9,0.5,0.0,0.0
39.5,-108.0,1993,9,0.7,0.3,0.0
33.0,-109.5,1993,9,1.0,0.0,0.0
34.0,-111.5,1993,9,5.199999999999998,0.6,0.0
34.0,-111.0,1993,9,0.0,0.1,0.0
34.5,-111.0,1993,9,0.1,0.1,0.0
33.5,-109.5,1993,9,0.2,0.0,0.0
36.0,-106.5,1993,9,0.5,0.1,0.0
36.5,-106.0,1993,9,0.8,0.0,0.0
35.0,-108.5,1993,9,0.1,0.0,0.0
35.0,-108.0,1993,9,0.0,0.3,0.0
34.0,-107.5,1993,9,0.0,0.1,0.0
34.0,-106.0,1993,9,0.0,0.1,0.0
35.0,-106.5,1993,9,0.0,0.3,10.1
34.0,-112.0,1993,9,0.1,0.5,0.0
35.0,-112.0,1993,9,0.9,4.8,0.0
35.0,-111.5,1993,9,0.1,0.0,0.0
35.5,-112.0,1993,9,0.0,0.6,0.0
34.5,-111.5,1993,9,1.1000000000000003,3.1,0.0
34.5,-112.0,1993,9,0.1,0.1,0.0
32.5,-110.0,1993,9,0.1,0.0,0.0
32.0,-111.0,1993,9,0.2,0.3,0.0
34.0,-109.0,1993,9,0.0,0.2,0.0
32.5,-108.5,1993,9,2.3,0.1,0.0
33.5,-108.5,1993,9,0.0,1.5,0.0
35.0,-112.5,1993,9,7.1,31.2,0.0
36.0,-112.5,1993,9,0.1,1255.6,0.0
36.5,-112.5,1993,9,0.0,0.7,0.0
35.5,-112.5,1993,9,0.0,0.30000000000000004,0.0
32.5,-106.0,1993,9,0.0,0.1,0.0
34.0,-112.5,1993,9,0.5,2.75,0.0
34.5,-113.0,1993,9,0.0,0.1,0.0
36.0,-107.0,1993,9,0.0,7.1,0.0
35.5,-106.5,1993,9,0.1,0.1,0.3
35.5,-107.0,1993,9,0.0,0.2,0.0
35.5,-106.0,1993,9,0.0,0.4,0.0
33.5,-112.0,1993,9,15.1,8.799999999999997,0.0
33.0,-111.5,1993,9,0.1,4.5,0.0
33.5,-111.5,1993,9,2.0,3.3000000000000003,0.0
33.5,-111.0,1993,9,0.2,0.0,0.0
40.5,-109.5,1993,9,4.799999999999999,0.0,0.0
40.5,-110.0,1993,9,2.0,0.2,161.20999999999995
40.5,-111.0,1993,9,0.1,0.2,0.0
39.5,-110.5,1993,9,0.2,0.0,0.0
43.5,-116.0,1993,9,0.0,0.3,2.0
44.5,-115.5,1993,9,0.0,0.7,0.0
44.0,-115.5,1993,9,0.0,0.2,0.0
44.0,-116.0,1993,9,0.0,0.1,0.8
42.0,-111.0,1993,9,0.0,1.5,0.0
43.0,-110.5,1993,9,0.0,0.30000000000000004,0.0
42.5,-111.0,1993,9,0.1,0.0,0.0
43.0,-111.0,1993,9,0.0,0.4,0.0
43.5,-110.5,1993,9,0.0,0.4,0.0
42.0,-112.0,1993,9,3.2,0.0,0.0
42.5,-112.5,1993,9,35.0,0.0,0.0
44.5,-115.0,1993,9,0.0,0.1,0.0
44.5,-114.5,1993,9,0.0,0.2,0.0
44.0,-114.5,1993,9,1.0,0.30000000000000004,0.0
37.0,-113.5,1993,9,3.0,0.0,0.0
37.5,-113.0,1993,9,0.0,700.2,0.0
37.0,-113.0,1993,9,0.0,0.1,606.5
37.5,-112.0,1993,9,0.1,0.1,0.0
38.5,-113.0,1993,9,365.2,0.0,300.0
39.0,-112.5,1993,9,44.10000000000001,0.0,0.0
38.0,-112.5,1993,9,0.1,0.1,0.0
38.5,-112.5,1993,9,15.6,0.0,2.0
38.5,-112.0,1993,9,250.5,0.5,70.0
39.5,-112.0,1993,9,0.5,0.0,2.0
39.0,-115.0,1993,9,0.1,0.0,0.0
39.0,-111.5,1993,9,0.4,1500.0,0.25
39.0,-112.0,1993,9,2.1,0.0,3.25
39.5,-111.5,1993,9,0.5,0.0,0.25
37.5,-109.5,1993,9,0.2,0.0,50.01
37.5,-110.0,1993,9,0.2,0.0,0.0
45.0,-116.5,1993,9,0.1,30.1,0.4
45.0,-117.0,1993,9,0.1,0.0,0.0
45.0,-116.0,1993,9,0.0,0.1,0.0
45.0,-115.5,1993,9,0.0,0.2,0.0
41.5,-113.5,1993,9,0.1,0.0,0.1
42.0,-114.0,1993,9,0.0,0.1,0.0
42.0,-114.5,1993,9,0.0,0.1,0.0
43.5,-114.5,1993,9,0.1,0.0,0.0
43.5,-115.0,1993,9,0.0,0.2,0.0
44.0,-112.5,1993,9,0.0,0.2,0.0
