latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
40.0,-121.5,2018,5,736.4722803966432,1360.1183923188364,1.192017958596992
38.5,-120.5,2018,5,7.447545187724812,0.0,0.004353170078713553
38.5,-121.0,2018,5,1.2947734172387584,109.00706804602078,1456.808383753989
38.5,-120.0,2018,5,994.3393471141608,221.3782215227111,57.984255975083215
40.5,-122.5,2018,5,893.9129319703787,0.0,27.084713490905408
41.0,-122.5,2018,5,671.0940605072392,74.22618118484615,0.26842220601108835
38.0,-121.0,2018,5,0.0,0.0,1132.4248816810284
33.0,-106.0,2018,5,727.8768181645793,281.06932449965456,10.59469412345959
33.5,-106.0,2018,5,30.441436004522988,29.15073107808348,0.0
33.5,-105.5,2018,5,981.5666384083452,175.98300177955392,0.0
43.5,-121.5,2018,5,0.0,20.975225406814392,0.0005139842359521999
44.0,-121.5,2018,5,13.075188996949233,164.6004767009545,1.4768657961287632
35.0,-83.0,2018,5,4.854684813004582,39.232077866508924,3.559628881987578
35.0,-83.5,2018,5,9.079553162386958,67.64232174652466,13.559095188800145
35.5,-82.0,2018,5,125.34828979549731,70.92705183370758,16.877455853029915
36.0,-82.0,2018,5,2.476373656709072,15.418865160701955,3.741380523462056
42.0,-106.0,2018,5,98.62219172502682,10.112047339752962,0.0
44.5,-120.0,2018,5,326.7784188596488,14.11816875158911,0.06150336892957053
39.0,-105.5,2018,5,30.8573307613799,1236.1372427815875,0.483918153364641
43.5,-122.0,2018,5,5.639466050088687,189.1909485495089,0.0
42.0,-121.5,2018,5,3.3685623930066413,40.71463771763457,0.01622639824453964
42.0,-121.0,2018,5,1309.4330739448342,0.0,0.007343948639715271
42.5,-121.0,2018,5,225.31453775743648,0.013841151792533424,0.005352021357742154
44.5,-107.5,2018,5,68.72616533180792,31.707550597508092,1.8434357561865795
46.0,-118.0,2018,5,1480.3091842359865,406.28515472285653,150.3251334858887
42.5,-121.5,2018,5,491.67388307271904,1.4894084096109736,0.05024321564050194
48.5,-115.5,2018,5,19.445013621916583,7.200470327993897,0.0
47.5,-116.0,2018,5,221.96611162598487,1.0808384502923991,0.0
38.5,-106.0,2018,5,1.7272862014881802,0.021387668835650686,0.0073121534870139735
39.0,-106.5,2018,5,0.0642714848715995,8.087548866841757,0.003364797864225763
40.0,-111.5,2018,5,22.044920175438623,44.29310612710083,0.0
48.0,-116.0,2018,5,352.7779396008136,3.476889846567317,0.0
35.0,-112.5,2018,5,424.81503475082354,5.615120791658171,0.02004150932163029
41.0,-124.0,2018,5,138.51461184210712,46.987480288494226,1.170916158148998
44.0,-107.0,2018,5,151.5763883168056,1.1418338736333595,23.383067127575487
45.5,-118.5,2018,5,17.17497986270024,91.98034907831163,4.10579296974322
48.0,-115.5,2018,5,2.965679977116679,4.240254513094341,0.0
32.5,-110.0,2018,5,629.4156465810738,21.65819131913668,1.579378378805561
32.0,-105.0,2018,5,1805.6695407912632,849.0544944050052,0.0
34.0,-118.0,2018,5,16.920076296720026,146.67266527211177,79.38827950831637
44.5,-119.0,2018,5,81.06407978642528,0.0,0.0
44.0,-103.5,2018,5,103.38837221395895,0.0,2.6923468896768266
36.0,-107.0,2018,5,127.23786215357175,41.398097126981845,0.0
