latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
40.5,-122.0,2007,2,0.0,2.1,0.0
37.0,-83.5,2007,2,0.0,180.0,0.0
34.0,-83.5,2007,2,0.0,36.40000000000001,0.0
37.5,-91.0,2007,2,0.0,0.7,0.0
39.5,-121.0,2007,2,0.0,2.0,0.0
43.5,-124.5,2007,2,0.0,0.1,0.0
43.0,-73.0,2007,2,0.0,0.05,0.0
33.5,-112.0,2007,2,0.0,0.1,0.0
35.0,-84.0,2007,2,0.0,47.0,25.5
34.5,-93.5,2007,2,0.0,9.1,0.0
34.0,-94.0,2007,2,0.0,60.0,0.0
35.5,-82.5,2007,2,0.0,729.35,20.4
35.5,-82.0,2007,2,0.0,10.2,19.8
34.5,-77.0,2007,2,0.0,2.1,54.5
34.5,-83.5,2007,2,0.0,136.79999999999995,0.0
34.5,-77.5,2007,2,0.0,20.0,65.7
33.0,-80.0,2007,2,0.0,77.96000000000002,0.0
34.0,-118.5,2007,2,0.0,0.4,0.0
34.0,-95.0,2007,2,0.0,32.5,133.1
33.5,-117.5,2007,2,0.0,34.90000000000001,0.0
34.0,-112.0,2007,2,0.1,0.0,0.0
30.0,-82.5,2007,2,0.0,214.90001,4.0
35.5,-94.5,2007,2,0.0,42.0,0.0
36.5,-91.5,2007,2,0.0,141.0,0.0
39.5,-120.5,2007,2,0.0,2.0,0.0
37.0,-91.0,2007,2,0.0,38.5,0.0
34.5,-84.5,2007,2,0.0,117.37,0.0
37.5,-91.5,2007,2,0.0,5.0,0.0
35.0,-84.5,2007,2,0.0,552.7,7.8
35.0,-80.5,2007,2,0.0,0.1,16.800000000000004
32.0,-105.0,2007,2,0.0,17.7,0.0
30.5,-93.5,2007,2,0.0,68.0,0.0
31.0,-93.0,2007,2,0.0,1.0,0.0
31.5,-93.0,2007,2,0.0,18.0,0.0
31.5,-92.5,2007,2,0.0,4.0,0.0
31.0,-92.5,2007,2,0.0,6.0,0.0
33.5,-95.0,2007,2,0.0,142.1,204.1
34.5,-95.0,2007,2,0.0,105.0,94.0
36.0,-92.5,2007,2,0.0,951.25,0.0
36.5,-93.0,2007,2,0.0,190.8,0.0
30.5,-96.0,2007,2,0.0,3.25,0.0
31.0,-95.5,2007,2,0.0,6.0,0.0
37.0,-89.5,2007,2,0.0,4.7,0.0
35.0,-112.0,2007,2,0.0,0.1,0.0
34.0,-118.0,2007,2,0.0,6.299999999999999,0.0
33.5,-117.0,2007,2,0.0,1.2,0.0
37.5,-79.5,2007,2,0.0,1.9,0.0
34.5,-119.0,2007,2,0.0,0.1,0.0
35.0,-83.5,2007,2,0.0,426.6,6.899999999999999
37.0,-84.0,2007,2,0.0,163.0,0.0
29.0,-82.0,2007,2,0.0,294.4000000000001,0.0
33.0,-109.5,2007,2,72.0,0.0,0.0
39.0,-121.0,2007,2,0.0,3.9,0.0
34.5,-119.5,2007,2,0.0,7.9,0.0
31.0,-110.5,2007,2,0.0,0.1,0.0
34.0,-109.5,2007,2,0.0,1752.0,0.0
35.5,-94.0,2007,2,0.0,61.0,0.0
34.5,-94.5,2007,2,0.0,80.0,5.0
34.0,-81.5,2007,2,0.0,21.9,0.0
34.0,-117.5,2007,2,0.0,3.0,0.0
39.0,-120.0,2007,2,0.0,0.7,0.0
35.5,-100.0,2007,2,0.0,409.0,0.0
30.5,-89.5,2007,2,0.0,1645.25,0.0
30.5,-89.0,2007,2,0.0,580.6,0.0
31.0,-89.5,2007,2,0.0,657.2,0.0
31.0,-89.0,2007,2,0.0,432.0,0.0
31.0,-91.5,2007,2,0.0,42.7,0.0
31.0,-91.0,2007,2,0.0,832.6,0.0
32.0,-89.5,2007,2,0.0,140.93,0.0
32.0,-90.0,2007,2,0.0,104.9,0.0
34.5,-89.5,2007,2,0.0,824.0,0.0
34.0,-89.5,2007,2,0.0,126.0,0.0
31.5,-111.5,2007,2,0.0,150.0,0.0
33.0,-117.0,2007,2,0.0,2.1,0.0
31.0,-94.0,2007,2,0.0,18.2,0.0
30.0,-84.5,2007,2,0.0,40.01,0.0
30.0,-85.0,2007,2,0.0,5.0,0.0
33.0,-81.5,2007,2,0.0,97.4,0.0
40.5,-122.5,2007,2,0.0,3.4000000000000004,0.0
34.0,-87.5,2007,2,12.0,194.3,0.0
35.0,-93.0,2007,2,0.0,34.1,0.0
36.0,-82.5,2007,2,0.0,12.0,2.4
33.5,-86.0,2007,2,0.0,837.0,0.0
33.0,-86.0,2007,2,0.0,220.0,0.0
36.0,-82.0,2007,2,0.0,12.4,8.8
32.5,-87.5,2007,2,0.0,51.7,0.0
32.5,-87.0,2007,2,0.0,80.7,0.0
34.0,-117.0,2007,2,0.0,0.4,0.0
34.0,-112.5,2007,2,0.0,0.1,0.0
34.5,-97.0,2007,2,0.0,46.40000000000001,0.0
34.0,-98.0,2007,2,0.0,96.8,0.0
34.0,-97.5,2007,2,0.0,45.0,0.0
34.0,-96.5,2007,2,0.0,1680.0,0.0
34.0,-97.0,2007,2,0.0,57.0,0.0
33.5,-97.0,2007,2,0.0,290.0,0.0
35.5,-95.0,2007,2,0.0,1050.4,1210.1999999999996
35.5,-95.5,2007,2,0.0,10.0,18.1
36.0,-95.0,2007,2,0.0,96.0,72.80000000000003
36.0,-95.5,2007,2,0.0,3.0,14.5
35.0,-96.5,2007,2,0.0,149.8,0.0
35.0,-95.5,2007,2,18.5,0.0,17.5
36.0,-96.5,2007,2,0.0,0.3,0.0
36.5,-96.5,2007,2,0.0,30.0,0.0
34.5,-96.0,2007,2,0.0,0.2,65.0
34.5,-95.5,2007,2,0.0,38.0,430.1
35.0,-96.0,2007,2,0.0,14.9,50.0
35.0,-97.0,2007,2,0.0,38.7,0.0
27.0,-81.5,2007,2,0.0,854.2,0.0
35.5,-83.5,2007,2,0.0,56.0,0.6
44.0,-99.5,2007,2,0.0,0.2,0.0
43.0,-103.0,2007,2,0.0,1.9000000000000004,0.0
43.0,-102.5,2007,2,0.0,0.1,0.0
44.5,-89.0,2007,2,0.0,0.1,0.0
35.0,-109.5,2007,2,0.0,0.5,0.0
35.5,-110.0,2007,2,0.0,0.5,0.0
44.5,-121.5,2007,2,0.0,0.1,0.0
