latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
48.5,-115.5,1997,4,0.0,0.1,0.0
34.0,-111.5,1997,4,0.0,1.8,0.0
37.5,-89.0,1997,4,0.0,7.0,0.0
31.0,-92.5,1997,4,0.0,30.0,0.0
37.0,-88.5,1997,4,0.0,2.1,0.0
37.0,-84.0,1997,4,0.0,432.5,0.0
41.5,-79.0,1997,4,0.0,10.1,0.0
41.5,-79.5,1997,4,0.0,8.0,0.0
37.0,-83.5,1997,4,0.0,375.0,0.0
36.5,-84.5,1997,4,0.0,442.9,0.0
37.0,-84.5,1997,4,0.0,59.0,0.0
37.5,-84.0,1997,4,0.0,263.2,0.0
37.5,-88.5,1997,4,0.0,1.0,0.0
44.5,-121.5,1997,4,0.0,4.699999999999998,0.0
44.0,-121.5,1997,4,0.0,0.2,0.0
34.0,-85.0,1997,4,0.0,214.15999999999985,0.0
34.5,-84.0,1997,4,0.0,30.58,0.0
34.5,-83.5,1997,4,0.0,47.11000000000001,0.0
34.5,-85.5,1997,4,0.0,106.67999999999996,0.0
33.0,-80.0,1997,4,0.0,307.1,0.0
34.0,-110.0,1997,4,0.0,1.1,0.0
33.0,-79.5,1997,4,0.0,274.5,0.0
48.5,-115.0,1997,4,0.0,1.6,0.0
38.5,-86.5,1997,4,0.0,0.2,0.0
36.0,-122.0,1997,4,0.0,10.3,0.0
34.5,-119.5,1997,4,0.0,0.2,0.0
37.5,-91.0,1997,4,0.0,258.5,0.0
37.5,-91.5,1997,4,0.0,261.0,0.0
37.0,-91.5,1997,4,0.0,694.5,0.0
37.0,-91.0,1997,4,0.0,411.7,0.0
36.5,-91.5,1997,4,0.0,1603.0,0.0
43.5,-122.5,1997,4,0.0,0.1,0.0
34.0,-111.0,1997,4,16.1,4.7,0.0
44.0,-103.5,1997,4,0.0,3.2,0.0
43.5,-103.5,1997,4,0.0,5.9,0.0
43.5,-104.0,1997,4,0.0,0.5,0.0
33.5,-112.0,1997,4,0.0,7.699999999999998,0.0
33.5,-111.5,1997,4,0.5,0.1,0.0
39.0,-111.5,1997,4,0.1,0.0,0.0
35.5,-92.5,1997,4,0.0,37.5,0.0
35.5,-93.5,1997,4,0.0,0.1,0.0
35.5,-112.5,1997,4,0.1,0.0,0.0
30.0,-85.5,1997,4,0.0,55.1,0.0
29.0,-82.0,1997,4,2.0,735.1,0.0
30.0,-85.0,1997,4,0.0,1.2,0.0
37.0,-89.5,1997,4,0.0,1.0,0.0
38.0,-119.5,1997,4,0.0,1.1,0.0
34.5,-111.5,1997,4,0.1,5.0,0.0
