latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
34.5,-95.0,2001,5,0.0,22.0,0.0
35.0,-83.5,2001,5,7.0,4.8,0.0
34.5,-85.5,2001,5,3.02,18.07,0.0
34.5,-83.5,2001,5,0.0,37.61,0.0
34.5,-77.0,2001,5,0.0,35.2,0.0
35.0,-84.0,2001,5,4.0,53.0,0.0
44.0,-104.0,2001,5,0.0,3.8000000000000007,1.0
44.0,-103.5,2001,5,0.4,4.4,3.0
44.0,-104.5,2001,5,0.1,0.1,0.0
43.5,-104.0,2001,5,8.1,8.0,0.0
44.5,-112.5,2001,5,15.0,0.1,0.0
42.5,-121.5,2001,5,0.1,0.0,0.0
44.0,-120.5,2001,5,0.30000000000000004,0.0,0.0
31.5,-93.5,2001,5,0.0,5.0,0.0
31.0,-93.0,2001,5,0.0,164.0,0.0
43.5,-122.0,2001,5,0.0,133.13,0.0
43.5,-121.5,2001,5,5.899999999999999,0.13,0.0
44.0,-122.0,2001,5,0.0,2.0,0.0
34.0,-111.5,2001,5,1.2000000000000002,2.400000000000001,0.0
33.5,-111.5,2001,5,0.2,2.2,0.0
33.5,-112.0,2001,5,0.0,3.5000000000000004,0.0
33.0,-111.5,2001,5,0.0,24.9,0.0
35.0,-112.0,2001,5,0.30000000000000004,3.7,0.0
35.0,-111.5,2001,5,0.7,0.8,0.0
34.5,-112.0,2001,5,3.1,1.15,0.0
34.5,-111.5,2001,5,0.1,0.2,0.0
43.0,-122.5,2001,5,0.0,0.1,0.0
46.0,-113.0,2001,5,0.0,0.30000000000000004,0.0
46.0,-113.5,2001,5,0.0,12.0,0.0
46.0,-112.0,2001,5,0.0,21.0,0.0
45.0,-113.0,2001,5,1.0,0.0,0.0
60.0,-149.5,2001,5,0.0,2.1,0.0
28.5,-82.0,2001,5,2071.8,24.800000000000004,0.0
29.0,-82.0,2001,5,26.6,10.4,0.0
30.0,-82.5,2001,5,8.0,690.1,0.0
30.0,-83.0,2001,5,3.0,24.200000000000006,0.0
29.0,-81.5,2001,5,19.3,7.299999999999999,0.0
60.5,-150.0,2001,5,0.0,0.8,0.0
30.0,-85.0,2001,5,26.9,1519.1999999999996,0.0
30.0,-84.5,2001,5,44.3,4.1,0.0
44.0,-120.0,2001,5,0.6,0.0,0.0
33.5,-109.0,2001,5,25.0,0.1,0.0
33.0,-109.0,2001,5,6.8,13.5,0.0
34.0,-109.0,2001,5,2.1,0.0,0.0
34.5,-119.5,2001,5,0.0,0.2,0.0
34.0,-119.5,2001,5,0.0,0.1,0.0
34.5,-119.0,2001,5,0.0,5.2,0.0
34.5,-120.0,2001,5,0.0,0.1,0.0
33.0,-108.5,2001,5,53.4,4.0,0.0
33.5,-108.5,2001,5,6.4,0.0,0.0
36.5,-119.0,2001,5,0.2,1.0,0.0
35.5,-118.5,2001,5,0.0,0.4,0.0
36.0,-119.0,2001,5,335.0,7.5,0.0
45.5,-115.5,2001,5,0.1,0.0,0.0
45.0,-115.5,2001,5,0.6,0.0,0.0
32.5,-108.5,2001,5,2.1,0.0,0.0
32.5,-108.0,2001,5,77.0,0.5,0.0
45.0,-122.5,2001,5,0.0,1.0,0.0
45.0,-121.5,2001,5,0.1,24.51,0.0
44.5,-107.0,2001,5,0.1,0.1,0.0
44.5,-118.5,2001,5,1.0,0.3,0.0
44.0,-119.5,2001,5,0.0,0.3,0.0
33.5,-108.0,2001,5,5.0,0.0,0.0
40.5,-122.0,2001,5,0.0,0.30000000000000004,0.0
40.5,-121.0,2001,5,0.0,12.2,0.0
44.0,-107.5,2001,5,1.0,0.0,0.0
31.5,-111.0,2001,5,65.0,7.1,0.0
32.0,-110.0,2001,5,0.6,49.0,0.0
32.5,-110.0,2001,5,132.1,5.1,0.0
32.0,-111.0,2001,5,0.1,1.35,0.0
32.0,-110.5,2001,5,2400.0,1.7000000000000002,0.0
31.5,-110.5,2001,5,2.1,0.55,0.0
