latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
43.0,-122.5,2000,8,1.3000000000000005,0.30000000000000004,0.0
39.5,-108.0,2000,8,491.4,0.0,0.0
39.0,-107.5,2000,8,5.299999999999999,0.2,0.0
39.5,-106.5,2000,8,1.2,0.2,0.0
39.5,-107.5,2000,8,82.39999999999998,0.0,0.0
43.5,-122.0,2000,8,0.2,0.55,0.0
44.0,-120.5,2000,8,4.300000000000002,0.2,800.0
44.0,-120.0,2000,8,3.11,0.0,0.0
44.5,-121.0,2000,8,32.5,0.0,500.0
44.5,-121.5,2000,8,17.2,585.6999999999998,0.0
44.0,-121.0,2000,8,18500.71,5.25,0.0
44.0,-122.0,2000,8,0.3,2.42,0.0
35.5,-106.5,2000,8,3.3000000000000003,0.30000000000000004,0.0
35.5,-106.0,2000,8,8.2,0.0,0.0
36.0,-106.5,2000,8,3.5000000000000004,0.1,0.0
38.5,-120.0,2000,8,2180.2,102.29999999999998,0.0
38.0,-119.5,2000,8,8.799999999999997,0.0,0.0
39.0,-117.5,2000,8,2.3000000000000003,0.0,0.0
38.5,-117.5,2000,8,4.0,0.0,0.0
39.5,-117.5,2000,8,0.5,0.0,0.0
38.0,-120.0,2000,8,21.00000000000001,0.6,0.0
38.5,-119.5,2000,8,48.2,0.0,0.0
39.0,-120.0,2000,8,2982.6,84.1,0.0
43.5,-115.5,2000,8,35238.7,0.0,0.0
44.0,-121.5,2000,8,0.0,16.62,0.0
44.0,-116.5,2000,8,1.6,0.3,0.1
34.5,-94.0,2000,8,38.0,89.30000000000003,0.0
34.5,-93.5,2000,8,515.6,186.6,0.0
43.5,-121.5,2000,8,0.3,552.55,0.0
43.0,-121.5,2000,8,0.30000000000000004,5.1,0.0
39.0,-106.5,2000,8,0.4,0.0,0.0
39.0,-108.0,2000,8,0.7,0.0,0.1
45.5,-115.0,2000,8,3612.2,0.0,0.0
46.5,-115.5,2000,8,4809.600000000001,0.0,0.0
47.0,-115.5,2000,8,235.19999999999993,0.6000000000000001,0.0
46.5,-116.0,2000,8,5.5,0.0,1.1
46.5,-115.0,2000,8,1404.6,0.0,0.0
46.0,-115.0,2000,8,546.0,0.0,0.0
46.0,-114.5,2000,8,7285.5,0.0,0.0
46.0,-115.5,2000,8,27.9,0.0,0.0
45.5,-116.0,2000,8,298.50000000000017,0.0,0.0
45.5,-115.5,2000,8,15087.4,0.0,0.0
34.0,-111.5,2000,8,357.50000000000085,0.30000000000000004,0.0
34.5,-112.0,2000,8,206.5,7.0,0.0
35.0,-112.0,2000,8,90.40000000000002,1.0,0.0
35.0,-111.5,2000,8,41.60000000000001,0.1,0.0
34.5,-111.5,2000,8,23.500000000000014,5.1,0.0
43.0,-123.0,2000,8,0.0,1.9,0.0
44.5,-124.0,2000,8,0.0,0.2,0.0
43.5,-116.0,2000,8,377.4,0.0,0.65
44.0,-115.5,2000,8,0.7,0.0,0.0
44.0,-116.0,2000,8,0.5,0.0,0.0
41.0,-120.5,2000,8,74.1,0.1,0.0
43.0,-122.0,2000,8,0.9,0.11,0.0
41.5,-122.5,2000,8,2.0,59.5,600.0
41.5,-122.0,2000,8,0.5,0.1,0.0
40.5,-121.5,2000,8,0.4,0.2,0.0
40.5,-122.0,2000,8,0.5,0.8999999999999999,0.0
40.0,-121.5,2000,8,0.0,1.2000000000000002,0.0
45.5,-116.5,2000,8,22537.9,0.1,70.85
46.5,-114.5,2000,8,3.2000000000000006,0.0,0.0
41.5,-124.0,2000,8,0.1,1.6,0.0
41.5,-123.0,2000,8,11.4,25.8,0.0
41.0,-123.0,2000,8,0.4,0.3,0.0
41.5,-123.5,2000,8,4.299999999999999,0.0,0.0
44.5,-116.0,2000,8,12765.3,0.1,0.6
45.0,-116.5,2000,8,21.30000000000001,0.0,0.45
42.5,-122.0,2000,8,0.31000000000000005,3.51,0.0
42.0,-121.0,2000,8,0.1,0.1,0.0
42.5,-121.0,2000,8,0.1,0.0,0.0
33.5,-111.5,2000,8,17.200000000000006,0.2,0.0
33.5,-111.0,2000,8,38.7,0.0,0.0
34.5,-95.0,2000,8,5.0,44.1,0.0
33.5,-112.0,2000,8,6.4,0.2,0.0
34.0,-111.0,2000,8,28.100000000000065,0.2,0.0
34.0,-112.0,2000,8,5.499999999999999,0.0,0.0
40.5,-124.0,2000,8,0.0,0.5,0.0
41.0,-123.5,2000,8,1.9,5.1,0.0
41.5,-124.5,2000,8,0.0,0.5,0.0
41.0,-124.0,2000,8,0.8999999999999999,32.800000000000004,0.0
40.0,-124.0,2000,8,0.0,9.1,0.0
40.0,-123.5,2000,8,0.7,0.30000000000000004,0.0
36.0,-107.0,2000,8,1664.2499999999993,6.0,0.0
39.0,-108.5,2000,8,10.699999999999994,0.1,0.2
35.5,-107.0,2000,8,453.45,0.30000000000000004,0.0
43.5,-122.5,2000,8,0.1,3.3000000000000003,0.0
45.0,-116.0,2000,8,79.6,0.0,0.0
32.0,-93.0,2000,8,2.0,207.0,0.0
31.5,-93.0,2000,8,0.0,1369.0,0.0
35.5,-112.0,2000,8,7.499999999999999,0.0,0.0
35.5,-111.5,2000,8,550.1,0.0,0.0
48.5,-119.0,2000,8,1.1,0.0,0.0
48.5,-120.0,2000,8,0.30000000000000004,0.1,0.0
48.0,-119.5,2000,8,0.0,24.4,0.0
48.5,-120.5,2000,8,0.30000000000000004,0.0,0.0
42.5,-122.5,2000,8,2.5,3.2299999999999995,3.1
42.0,-123.5,2000,8,2.41,11.529999999999996,0.0
42.0,-124.0,2000,8,6.4,4.49,0.0
42.5,-124.5,2000,8,0.8,6.2799999999999985,0.0
42.5,-124.0,2000,8,1.14,3.23,0.0
34.0,-117.5,2000,8,16.6,17.599999999999994,0.0
34.0,-117.0,2000,8,4.300000000000002,20.9,0.0
34.0,-118.0,2000,8,4.599999999999998,3.1000000000000005,0.0
