latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
46.5,-112.0,1994,11,0.0,0.1,0.0
41.0,-106.5,1994,11,0.0,7.0,0.0
40.0,-106.5,1994,11,0.0,0.3,0.0
39.5,-106.5,1994,11,0.0,0.1,0.0
39.5,-106.0,1994,11,0.0,0.7,0.0
34.0,-111.0,1994,11,0.0,0.1,0.0
34.0,-106.5,1994,11,0.0,0.2,0.0
34.5,-112.0,1994,11,0.0,0.4,0.0
35.0,-112.0,1994,11,0.0,0.1,0.0
34.5,-111.5,1994,11,10.0,0.0,0.0
34.0,-111.5,1994,11,0.0,0.1,0.0
32.5,-110.0,1994,11,0.0,0.2,0.0
35.0,-112.5,1994,11,0.0,7.0,0.0
36.5,-112.5,1994,11,0.0,0.1,0.0
33.5,-105.5,1994,11,2.0,2.0,0.0
33.5,-106.0,1994,11,0.0,1.0,0.0
32.5,-105.5,1994,11,0.0,0.1,0.0
34.0,-112.5,1994,11,0.0,0.2,0.0
34.5,-113.0,1994,11,0.0,0.2,0.0
33.0,-111.0,1994,11,0.0,0.1,0.0
36.0,-116.0,1994,11,0.0,1.1,0.0
34.0,-118.0,1994,11,0.0,0.6,0.0
34.0,-118.5,1994,11,0.0,0.5,0.0
34.5,-119.0,1994,11,0.0,1.0,0.0
34.5,-118.5,1994,11,0.0,1.0,0.0
33.0,-117.0,1994,11,0.0,1.6,0.0
32.5,-116.5,1994,11,0.0,0.7,0.0
32.5,-117.0,1994,11,0.0,0.30000000000000004,0.0
38.5,-120.5,1994,11,0.0,1.0,0.0
35.5,-121.5,1994,11,0.0,0.6,0.0
34.0,-120.0,1994,11,0.0,2.5,0.0
34.5,-119.5,1994,11,0.0,0.7999999999999999,0.0
39.5,-123.0,1994,11,0.0,0.2,0.0
34.0,-117.5,1994,11,0.0,69.89999999999998,0.0
34.0,-117.0,1994,11,0.0,1.2999999999999998,0.0
33.5,-117.0,1994,11,0.0,10.4,0.0
33.5,-116.5,1994,11,0.0,3.6,0.0
41.0,-122.5,1994,11,0.0,0.1,0.0
37.0,-120.0,1994,11,0.0,0.7,0.0
47.0,-123.5,1994,11,0.0,0.1,0.0
46.0,-118.0,1994,11,0.0,0.1,0.0
42.5,-122.0,1994,11,0.0,0.6,0.0
34.0,-87.5,1994,11,0.0,26.4,0.0
32.0,-86.0,1994,11,0.0,11.0,0.0
33.0,-86.5,1994,11,0.0,225.9,0.0
37.5,-84.0,1994,11,0.0,130.6,0.0
37.0,-84.5,1994,11,0.0,187.6,0.0
36.5,-84.5,1994,11,0.0,215.5,0.0
36.5,-85.0,1994,11,0.0,50.6,0.0
37.0,-84.0,1994,11,0.0,636.0,0.0
36.5,-84.0,1994,11,0.0,923.3,0.0
37.0,-83.5,1994,11,0.0,578.0,0.0
34.5,-85.5,1994,11,0.0,205.37000000000003,0.0
34.5,-84.5,1994,11,0.0,24.18,0.0
34.5,-84.0,1994,11,0.0,754.7700000000002,0.0
34.5,-83.5,1994,11,0.0,127.51999999999998,0.0
34.5,-85.0,1994,11,0.0,73.43000000000002,0.0
33.0,-84.0,1994,11,0.0,6.74,0.0
35.0,-84.5,1994,11,0.0,312.4000000000001,0.0
35.0,-85.0,1994,11,0.0,20.0,0.0
36.0,-83.0,1994,11,0.0,26.0,0.0
35.5,-83.0,1994,11,0.0,1355.799999999999,0.0
35.5,-83.5,1994,11,0.0,891.3,0.0
36.0,-82.5,1994,11,0.0,394.5,0.0
36.0,-82.0,1994,11,0.0,2.5000000000000004,0.0
29.0,-82.0,1994,11,0.0,0.1,0.0
30.0,-84.5,1994,11,0.0,2.1,0.0
31.0,-93.0,1994,11,0.0,7.5,0.0
30.5,-93.5,1994,11,0.0,0.1,0.0
32.0,-90.0,1994,11,0.0,39.0,0.0
30.5,-89.0,1994,11,0.0,48.0,0.0
30.5,-89.5,1994,11,0.0,223.0,0.0
37.0,-80.5,1994,11,0.0,17.0,0.0
38.0,-79.5,1994,11,0.0,3.1,0.0
38.5,-79.0,1994,11,0.0,600.1,0.0
36.5,-83.0,1994,11,0.0,43.1,0.0
38.0,-80.0,1994,11,0.0,4.5,0.0
34.5,-95.0,1994,11,0.0,70.0,10.0
35.5,-92.5,1994,11,0.0,2.0,0.0
36.0,-92.5,1994,11,0.0,133.2,0.0
35.0,-94.0,1994,11,0.0,0.3,0.0
35.0,-84.0,1994,11,0.0,29.2,0.0
35.5,-82.0,1994,11,0.0,18.9,0.0
35.5,-82.5,1994,11,0.0,58.60000000000001,0.0
35.0,-83.0,1994,11,0.0,5.499999999999999,2.0
30.5,-96.0,1994,11,0.0,0.2,0.0
37.0,-82.5,1994,11,0.0,44.0,0.0
37.5,-80.5,1994,11,0.0,0.6,0.0
37.0,-81.0,1994,11,0.0,0.5,0.0
47.0,-94.5,1994,11,0.0,0.1,0.0
44.5,-86.0,1994,11,0.0,1.6,0.0
44.5,-84.5,1994,11,0.0,14.9,0.0
37.0,-90.5,1994,11,0.0,178.0,0.0
37.5,-91.5,1994,11,0.0,29.0,0.0
37.5,-91.0,1994,11,0.0,21.0,0.0
37.0,-91.5,1994,11,0.0,137.0,0.0
36.5,-92.5,1994,11,0.0,2.3,0.0
37.5,-88.5,1994,11,0.0,110.0,0.0
43.0,-73.5,1994,11,0.0,16.2,0.0
38.5,-80.5,1994,11,0.0,69.0,0.0
38.5,-81.0,1994,11,0.0,26.4,0.0
33.0,-82.0,1994,11,0.0,0.1,2.0
38.5,-83.0,1994,11,0.0,87.20000000000002,0.0
34.5,-77.0,1994,11,0.0,4.0,0.0
34.5,-77.5,1994,11,0.0,1.5,0.0
47.5,-103.0,1994,11,0.0,6.0,0.0
47.5,-99.0,1994,11,0.0,2.0,0.0
45.5,-101.0,1994,11,0.0,25.0,0.0
46.0,-101.0,1994,11,0.0,23.0,0.0
48.5,-100.0,1994,11,0.0,0.4,0.0
44.5,-121.5,1994,11,0.0,0.3,0.0
42.0,-96.5,1994,11,0.0,19.0,0.0
44.0,-99.5,1994,11,0.0,0.5,0.0
44.5,-102.0,1994,11,0.0,23.5,0.0
45.0,-101.5,1994,11,0.0,0.2,0.0
44.5,-101.0,1994,11,0.0,0.1,0.0
44.5,-100.0,1994,11,0.0,0.1,0.0
44.0,-100.0,1994,11,0.0,15.0,0.0
43.5,-103.0,1994,11,0.0,0.5,0.0
43.0,-102.5,1994,11,0.0,11.3,0.0
43.0,-103.0,1994,11,0.0,121.5,0.0
43.0,-101.0,1994,11,0.0,137.49999999999997,0.0
43.5,-101.0,1994,11,0.0,0.1,0.0
