latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
45.5,-114.5,1993,11,0.0,0.1,0.0
48.0,-116.5,1993,11,0.0,0.1,0.0
46.0,-116.0,1993,11,0.1,0.0,0.0
44.5,-111.5,1993,11,0.0,0.1,0.0
47.5,-115.5,1993,11,0.0,0.1,0.0
44.5,-108.0,1993,11,0.0,0.1,0.0
44.0,-103.5,1993,11,0.0,0.5,0.0
38.0,-108.5,1993,11,0.0,15.0,0.0
44.5,-102.5,1993,11,0.0,10.0,0.0
37.0,-108.0,1993,11,0.0,0.1,0.0
44.0,-110.0,1993,11,0.0,0.4,0.0
36.5,-107.5,1993,11,0.5,0.3,0.0
33.5,-108.0,1993,11,0.0,0.4,0.0
35.0,-112.0,1993,11,0.0,0.5,0.0
34.5,-112.0,1993,11,0.0,2.0,0.0
32.0,-111.0,1993,11,0.0,4.1,0.0
32.5,-108.5,1993,11,0.0,0.1,3.25
35.5,-112.5,1993,11,0.0,0.2,0.0
33.5,-106.0,1993,11,0.0,0.30000000000000004,2.0
36.5,-106.5,1993,11,0.0,0.1,0.0
33.5,-112.0,1993,11,0.0,5.0,0.0
33.5,-111.5,1993,11,0.0,0.5,0.0
34.0,-111.5,1993,11,1.5,0.1,0.0
33.5,-111.0,1993,11,3.1,0.0,0.0
44.5,-114.5,1993,11,0.0,0.1,0.0
37.5,-113.0,1993,11,0.0,0.1,0.0
44.0,-112.5,1993,11,0.0,0.2,0.0
39.5,-120.5,1993,11,0.0,2.0,0.0
34.0,-118.5,1993,11,0.0,2.0,0.0
34.0,-118.0,1993,11,0.0,0.6,0.0
34.5,-119.0,1993,11,0.0,0.2,0.0
34.5,-118.5,1993,11,0.0,2.1,0.0
33.5,-118.0,1993,11,0.0,0.7,0.0
33.5,-117.5,1993,11,0.0,176.49999999999991,0.0
33.0,-117.0,1993,11,0.0,33.50000000000001,0.0
32.5,-117.0,1993,11,0.3,51.2,0.0
38.5,-120.5,1993,11,0.1,0.1,0.0
38.0,-119.5,1993,11,0.0,0.1,0.0
37.5,-119.0,1993,11,0.0,0.1,0.0
41.5,-123.5,1993,11,0.0,0.7,0.0
41.0,-123.5,1993,11,0.0,0.2,0.0
40.5,-122.0,1993,11,0.0,0.7,0.0
34.5,-119.5,1993,11,0.0,0.9,0.0
39.5,-123.0,1993,11,0.0,0.2,0.0
41.0,-121.0,1993,11,0.0,4.0,0.0
41.5,-121.5,1993,11,0.0,0.2,0.0
41.0,-124.0,1993,11,0.0,25.5,0.0
40.0,-124.0,1993,11,0.0,307.4000000000001,0.0
39.5,-121.5,1993,11,287.7000000000001,1.1,0.0
39.5,-121.0,1993,11,0.1,0.0,0.0
34.0,-117.5,1993,11,0.0,59.60000000000001,0.0
34.0,-117.0,1993,11,0.0,70.4,0.0
33.5,-117.0,1993,11,0.0,8788.600000000002,0.0
36.5,-119.5,1993,11,0.0,12.0,0.0
36.0,-119.0,1993,11,0.0,30.3,0.0
35.0,-118.5,1993,11,0.0,0.5,0.0
40.0,-123.5,1993,11,0.0,2.5,0.0
40.5,-123.5,1993,11,0.0,3.9,0.0
40.5,-122.5,1993,11,0.0,12.4,0.0
37.5,-120.0,1993,11,0.0,15.2,0.0
37.0,-119.5,1993,11,0.0,2.3,0.0
38.0,-120.5,1993,11,0.0,7.899999999999999,0.0
39.0,-121.5,1993,11,0.5,12.099999999999998,0.0
34.0,-88.0,1993,11,0.0,20.0,0.0
31.0,-87.0,1993,11,0.0,2.0,0.0
33.5,-86.0,1993,11,0.0,25.0,0.0
33.0,-86.0,1993,11,0.0,1.5,0.0
33.0,-86.5,1993,11,0.0,25.0,0.0
38.0,-83.5,1993,11,0.0,0.1,0.0
37.0,-84.0,1993,11,0.0,88.5,0.0
37.0,-84.5,1993,11,0.0,4.0,0.0
36.5,-84.5,1993,11,0.0,0.1,0.0
36.5,-85.0,1993,11,0.0,20.0,0.0
37.0,-83.5,1993,11,0.0,20.0,0.0
34.5,-85.5,1993,11,0.0,117.5,0.0
34.5,-84.5,1993,11,0.0,11.9,0.0
34.5,-84.0,1993,11,0.0,65.50999999999999,0.0
34.5,-83.5,1993,11,0.0,8.120000000000001,7.699999999999998
35.5,-83.5,1993,11,0.0,7.199999999999998,0.0
35.0,-85.0,1993,11,0.0,0.1,0.0
36.0,-82.5,1993,11,0.0,0.4,0.0
28.5,-82.0,1993,11,0.0,9.6,0.0
31.0,-93.0,1993,11,0.0,1.0,0.0
32.0,-90.0,1993,11,0.0,125.0,0.0
31.0,-89.0,1993,11,0.0,125.0,0.0
31.0,-89.5,1993,11,0.0,209.0,0.0
38.5,-79.0,1993,11,0.0,8.5,0.0
38.5,-79.5,1993,11,0.0,0.1,0.0
34.5,-95.0,1993,11,0.0,3.1,562.5
34.0,-95.0,1993,11,0.0,13.0,129.39999999999998
34.5,-93.5,1993,11,0.0,2.0,0.0
35.5,-94.5,1993,11,0.0,2.5,0.0
35.0,-84.0,1993,11,0.0,102.79999999999998,0.0
35.5,-82.0,1993,11,0.0,32.70000000000002,0.0
35.0,-83.5,1993,11,0.0,47.80000000000001,0.0
35.0,-83.0,1993,11,0.0,6.3,0.0
35.5,-82.5,1993,11,0.0,7.3,0.0
35.0,-80.5,1993,11,0.0,93.49999999999996,0.0
33.0,-80.0,1993,11,0.0,2.8000000000000003,264.4
32.5,-80.0,1993,11,0.0,14.0,2.0
33.5,-79.5,1993,11,0.0,18.0,57.6
34.0,-82.0,1993,11,0.0,3.0,20.0
31.0,-94.5,1993,11,0.0,0.1,0.0
30.5,-95.5,1993,11,0.0,6.0,0.0
31.0,-94.0,1993,11,0.0,0.1,0.0
33.0,-98.0,1993,11,0.0,12.5,0.0
36.5,-83.0,1993,11,0.0,10.0,0.0
36.5,-82.0,1993,11,0.0,8.0,0.0
37.5,-91.5,1993,11,0.0,19.0,0.0
36.5,-94.0,1993,11,0.0,2.0,0.0
36.5,-93.5,1993,11,0.0,2.5,0.0
36.5,-91.5,1993,11,0.0,29.0,0.0
37.5,-80.5,1993,11,0.0,12.0,0.0
43.5,-121.5,1993,11,0.0,0.55,0.0
42.5,-121.5,1993,11,0.0,1.1,0.0
42.5,-121.0,1993,11,0.0,0.4,0.0
46.0,-122.0,1993,11,0.0,0.2,0.0
46.5,-121.5,1993,11,0.0,1.3,0.0
44.0,-119.5,1993,11,0.0,4.7,0.0
44.0,-120.0,1993,11,0.0,4.8,0.0
43.5,-119.0,1993,11,0.0,13.0,0.0
43.5,-119.5,1993,11,0.0,0.30000000000000004,0.0
44.5,-119.0,1993,11,0.0,243.3,0.0
44.5,-119.5,1993,11,0.0,0.4,0.0
44.5,-118.5,1993,11,0.0,2.41,0.0
44.0,-118.5,1993,11,0.0,15.6,0.0
44.0,-119.0,1993,11,0.0,0.7,0.0
45.0,-121.5,1993,11,0.0,140.1,0.0
45.0,-122.0,1993,11,0.0,0.1,0.0
44.5,-122.0,1993,11,0.0,161.2,0.0
44.5,-120.5,1993,11,0.0,0.1,0.0
44.0,-121.0,1993,11,0.0,1.2,0.0
