latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
60.0,-150.0,2011,7,0.0,0.1,0.0
55.5,-132.5,2011,7,0.0,0.2,0.0
58.5,-135.0,2011,7,0.0,0.2,0.0
58.0,-135.0,2011,7,0.0,0.1,0.0
57.0,-135.0,2011,7,0.0,0.25,0.0
44.0,-84.0,2011,7,0.0,0.2,0.0
43.0,-86.0,2011,7,0.0,1.0,0.0
43.5,-86.0,2011,7,0.0,0.30000000000000004,0.0
44.0,-85.0,2011,7,0.0,0.1,0.3
44.0,-86.5,2011,7,0.0,1.1,0.0
43.5,-86.5,2011,7,0.0,0.1,0.0
46.5,-89.0,2011,7,0.0,2.0,0.0
37.5,-89.5,2011,7,0.0,0.1,0.0
48.0,-91.5,2011,7,0.0,5.299999999999999,0.0
47.5,-92.5,2011,7,0.0,1.1,0.0
48.0,-92.0,2011,7,0.0,4.0,0.0
46.0,-85.0,2011,7,0.0,0.51,0.0
46.0,-87.0,2011,7,0.42,0.01,0.0
46.0,-91.0,2011,7,0.5,0.0,0.0
41.5,-79.0,2011,7,0.0,0.25,0.0
39.0,-80.0,2011,7,0.01,0.0,0.0
44.0,-71.5,2011,7,0.0,1.0,0.0
43.5,-71.5,2011,7,0.0,2.2,0.0
40.5,-110.0,2011,7,0.1,0.0,0.0
40.5,-109.5,2011,7,2.2,0.0,0.0
39.5,-111.0,2011,7,695.1,0.30000000000000004,0.4
44.5,-116.0,2011,7,0.1,0.1,0.0
43.5,-116.0,2011,7,0.25,0.35,0.0
44.0,-116.0,2011,7,0.1,0.0,0.0
43.5,-115.5,2011,7,3.2,0.0,0.0
43.0,-111.0,2011,7,0.1,0.0,0.0
43.5,-111.0,2011,7,0.1,0.1,0.0
37.5,-113.0,2011,7,0.0,0.52,0.0
38.0,-111.5,2011,7,0.1,0.1,0.0
37.0,-113.5,2011,7,0.1,298.39,293.7
37.5,-112.0,2011,7,0.2,0.0,0.0
37.5,-114.0,2011,7,0.01,0.4,0.0
38.0,-112.0,2011,7,0.1,0.0,0.0
38.5,-112.0,2011,7,0.30000000000000004,0.0,0.1
38.5,-112.5,2011,7,0.1,6.1,97.7
39.0,-112.5,2011,7,97.2,128.29999999999998,26.7
38.0,-109.5,2011,7,2.45,0.0,0.0
39.5,-112.0,2011,7,1079.5,1.5,0.0
37.5,-110.0,2011,7,1.5000000000000004,0.0,0.0
38.0,-109.0,2011,7,27.90000000000001,0.0,0.1
37.5,-109.5,2011,7,66.89999999999996,0.0,0.0
44.5,-117.0,2011,7,0.4,0.0,0.0
44.0,-117.0,2011,7,829.0,257.0,0.0
45.0,-116.5,2011,7,0.0,2.0,0.0
45.0,-114.5,2011,7,1694.1,0.1,0.0
44.0,-114.5,2011,7,2.1,0.0,0.0
45.5,-114.0,2011,7,2.6,2.3,0.0
43.5,-115.0,2011,7,0.0,0.35,0.0
43.0,-115.0,2011,7,0.0,0.2,0.0
44.0,-115.0,2011,7,0.1,0.1,0.0
42.0,-113.0,2011,7,0.25,0.1,0.0
44.0,-115.5,2011,7,0.0,0.35,0.0
43.0,-111.5,2011,7,0.1,0.1,0.0
42.0,-112.5,2011,7,0.1,0.0,0.0
44.5,-111.5,2011,7,0.0,0.1,0.0
43.5,-112.0,2011,7,2.0,0.0,0.0
43.5,-111.5,2011,7,0.3,0.0,0.0
40.0,-111.5,2011,7,0.1,0.2,0.0
41.0,-112.0,2011,7,0.0,30.0,0.0
40.5,-111.5,2011,7,0.35,0.8999999999999999,0.0
40.0,-112.0,2011,7,0.1,610.3000000000002,30.0
41.5,-112.0,2011,7,0.0,2.35,0.0
40.5,-111.0,2011,7,0.0,0.35,0.0
41.0,-111.5,2011,7,0.0,0.55,0.0
45.0,-112.0,2011,7,0.0,1.8,0.0
45.5,-113.0,2011,7,0.0,0.2,0.0
45.0,-113.0,2011,7,0.11,0.0,0.0
45.0,-113.5,2011,7,15.0,0.0,0.0
