latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
32.0,-108.5,2000,2,0.0,11.1,0.0
33.5,-109.0,2000,2,0.0,3.0,0.0
31.0,-111.5,2000,2,0.0,0.1,0.0
31.5,-111.0,2000,2,110.0,75.0,0.0
43.5,-121.5,2000,2,0.0,0.1,0.0
29.0,-82.0,2000,2,0.0,61.0,0.0
37.5,-87.0,2000,2,0.0,1.7000000000000002,0.0
39.0,-86.5,2000,2,0.0,2.0,0.0
38.5,-87.0,2000,2,0.0,40.0,0.0
35.5,-92.5,2000,2,0.0,51.2,0.0
35.5,-93.5,2000,2,0.0,3.5,0.0
34.5,-94.5,2000,2,5.0,35.0,0.0
34.5,-94.0,2000,2,5.0,6.0,0.0
34.0,-94.0,2000,2,0.0,31.0,0.0
34.5,-95.0,2000,2,0.0,171.0,0.0
36.0,-94.5,2000,2,0.0,25.0,0.0
33.0,-84.0,2000,2,0.0,169.88,0.0
34.0,-117.5,2000,2,0.1,0.7999999999999999,0.0
35.5,-106.5,2000,2,0.0,9.7,0.0
35.0,-112.0,2000,2,0.0,43.0,0.0
34.5,-112.0,2000,2,0.0,0.7,0.0
34.0,-111.5,2000,2,0.0,21.5,0.0
34.5,-111.5,2000,2,45.0,0.0,0.0
38.5,-83.0,2000,2,0.0,89.0,0.0
38.5,-82.5,2000,2,0.0,10.0,0.0
35.5,-83.0,2000,2,0.0,64.0,0.0
35.5,-82.5,2000,2,0.0,174.79999999999995,0.0
33.5,-112.0,2000,2,0.0,22.7,0.0
35.5,-105.5,2000,2,390.0,2.0,0.0
34.0,-112.5,2000,2,0.0,625.0,0.0
31.0,-93.5,2000,2,0.0,542.3000000000002,0.0
31.0,-92.5,2000,2,0.0,105.0,0.0
31.5,-93.0,2000,2,0.0,511.0,0.0
33.5,-117.0,2000,2,0.0,1.4000000000000004,0.0
31.5,-92.5,2000,2,0.0,453.0,0.0
31.0,-93.0,2000,2,0.0,748.1,0.0
30.5,-93.5,2000,2,0.0,845.4000000000003,0.0
33.0,-98.0,2000,2,0.0,2.5,0.0
31.0,-94.5,2000,2,0.0,191.0,0.0
30.5,-95.5,2000,2,0.0,157.0,0.0
40.5,-106.0,2000,2,0.0,0.1,0.0
37.0,-84.5,2000,2,0.0,29.1,0.0
36.5,-84.5,2000,2,0.0,1067.0,0.0
34.0,-110.5,2000,2,0.0,98.0,0.0
34.0,-110.0,2000,2,0.0,0.7,0.0
34.0,-109.5,2000,2,0.0,3.0,0.0
33.5,-109.5,2000,2,0.0,1.0,0.0
34.0,-111.0,2000,2,0.0,31.4,0.0
46.5,-91.5,2000,2,0.0,17.0,0.0
44.0,-103.5,2000,2,0.0,5.3,0.1
43.5,-104.0,2000,2,0.0,0.1,5.5
37.5,-91.5,2000,2,0.0,71.0,0.0
37.5,-92.5,2000,2,0.0,10.0,0.0
36.5,-93.5,2000,2,0.0,109.0,0.0
36.5,-92.0,2000,2,0.0,28.0,0.0
36.5,-93.0,2000,2,0.0,215.0,0.0
33.0,-109.0,2000,2,0.0,150.0,0.0
36.5,-91.5,2000,2,0.0,9.0,0.0
46.5,-94.5,2000,2,0.0,0.1,0.0
32.0,-86.0,2000,2,0.0,587.1,0.0
34.0,-87.5,2000,2,0.0,23.3,0.0
31.0,-87.0,2000,2,0.0,616.0999999999998,0.0
31.0,-86.5,2000,2,0.0,11.8,0.0
33.5,-86.0,2000,2,0.0,400.5,0.0
33.0,-86.0,2000,2,0.0,534.3,0.0
35.5,-106.0,2000,2,0.0,5.7,0.0
34.5,-119.5,2000,2,0.0,0.1,0.0
33.0,-111.5,2000,2,0.0,0.2,0.0
37.5,-120.0,2000,2,0.0,0.5,0.0
36.0,-116.0,2000,2,0.0,0.8999999999999999,0.0
33.0,-87.5,2000,2,0.0,161.6,0.0
36.0,-106.5,2000,2,4.1,33.40000000000001,0.0
32.5,-116.5,2000,2,0.0,16.3,0.0
32.5,-117.0,2000,2,0.0,1.4,0.0
34.5,-119.0,2000,2,0.0,0.2,0.0
34.0,-118.5,2000,2,0.0,0.30000000000000004,0.0
30.0,-83.0,2000,2,0.0,117.59999999999998,0.0
28.5,-82.0,2000,2,0.0,203.4,0.0
29.5,-85.5,2000,2,0.0,0.30000000000000004,0.0
