latitude,longitude,year,month,natural_acres_burned,human_acres_burned,unknown_acres_burned
34.0,-117.0,2001,1,0.0,0.2,0.0
31.0,-110.5,2001,1,0.0,0.2,0.0
35.0,-80.0,2001,1,0.0,100.7,0.0
35.0,-83.0,2001,1,0.0,30.800000000000004,0.0
43.5,-121.5,2001,1,0.0,0.2,0.0
31.0,-93.0,2001,1,0.0,6.1,0.0
34.5,-77.0,2001,1,0.0,4.0,0.0
34.5,-120.0,2001,1,0.0,2.5,0.0
34.0,-119.0,2001,1,0.0,25.0,0.0
44.0,-103.5,2001,1,0.0,12.1,1.5
38.0,-120.5,2001,1,0.0,10.2,0.0
34.5,-83.5,2001,1,0.0,42.16,0.0
34.5,-85.5,2001,1,0.0,62.55000000000001,0.0
34.5,-84.0,2001,1,0.0,19.74,0.0
34.5,-84.5,2001,1,0.0,237.83000000000004,0.0
34.0,-111.5,2001,1,0.0,0.2,0.0
33.0,-111.5,2001,1,0.0,0.1,0.0
34.5,-112.0,2001,1,0.0,0.1,0.0
30.0,-82.5,2001,1,0.0,193.92,0.0
30.0,-84.5,2001,1,0.0,76.9,0.0
29.0,-82.0,2001,1,0.4,51.40000000000001,0.0
30.0,-85.0,2001,1,0.0,9.3,0.0
30.0,-83.0,2001,1,0.0,147.99999999999994,0.0
28.5,-82.0,2001,1,0.0,239.1,0.0
29.0,-81.5,2001,1,0.1,77.5,0.0
30.0,-85.5,2001,1,0.0,92.4,0.0
28.5,-81.5,2001,1,0.0,193.3,0.0
35.0,-111.5,2001,1,0.0,0.1,0.0
37.5,-119.5,2001,1,0.0,0.1,0.0
44.0,-110.0,2001,1,0.0,0.2,0.0
36.0,-116.0,2001,1,0.0,0.1,0.0
33.0,-79.5,2001,1,0.0,57.40000000000001,0.0
33.0,-80.0,2001,1,0.0,464.00000000000006,0.0
34.0,-82.5,2001,1,0.0,39.8,0.0
44.5,-122.5,2001,1,0.0,0.1,0.0
41.0,-123.0,2001,1,0.0,1.0,0.0
40.0,-123.5,2001,1,0.0,1.0,0.0
34.0,-118.0,2001,1,0.0,0.4,0.0
34.0,-117.5,2001,1,0.0,4.6,0.0
42.0,-122.5,2001,1,0.0,0.2,0.0
45.0,-110.0,2001,1,0.0,0.1,0.0
35.0,-108.0,2001,1,0.0,0.1,0.0
39.0,-121.0,2001,1,0.0,28.0,0.0
39.0,-121.5,2001,1,0.0,1.1,0.0
34.5,-118.5,2001,1,0.0,5.5,0.0
34.0,-118.5,2001,1,0.0,5.2,0.0
30.5,-89.0,2001,1,0.0,188.0,0.0
31.0,-89.5,2001,1,0.0,609.0,0.0
33.5,-117.5,2001,1,0.0,163.59999999999997,0.0
41.0,-112.0,2001,1,0.0,0.1,0.0
37.0,-81.0,2001,1,0.0,29.1,0.0
37.5,-80.0,2001,1,0.0,0.1,0.0
36.5,-83.0,2001,1,0.0,4.2,0.0
37.0,-83.0,2001,1,0.0,22.5,0.0
33.5,-86.0,2001,1,0.0,26.0,0.0
32.5,-87.5,2001,1,0.0,43.6,0.0
40.0,-105.5,2001,1,0.0,0.1,0.0
35.5,-95.0,2001,1,0.0,27.3,0.0
36.5,-97.0,2001,1,0.0,163.0,0.0
36.0,-96.5,2001,1,0.0,0.1,0.0
36.5,-96.5,2001,1,0.0,7.0,0.0
26.0,-81.5,2001,1,0.0,1493.1,0.0
26.0,-81.0,2001,1,0.0,1.5,0.0
27.0,-81.5,2001,1,0.0,591.0000000000001,0.0
35.5,-83.5,2001,1,0.0,4.6,0.0
35.0,-83.5,2001,1,0.0,18.9,0.0
45.5,-100.5,2001,1,0.0,1.0,0.0
45.0,-101.0,2001,1,0.0,0.2,0.0
45.0,-102.0,2001,1,0.0,0.2,0.0
43.0,-102.5,2001,1,0.0,0.30000000000000004,0.0
43.0,-103.0,2001,1,0.0,0.6,0.0
43.0,-101.0,2001,1,0.0,0.2,0.0
44.5,-121.5,2001,1,0.0,0.1,0.0
41.0,-124.0,2001,1,0.0,5.0,0.0
32.5,-117.0,2001,1,0.0,10353.2,0.0
33.0,-117.5,2001,1,0.0,2.0,0.0
48.5,-113.5,2001,1,0.0,0.5,0.0
39.5,-96.0,2001,1,0.0,22.0,0.0
34.5,-98.5,2001,1,0.0,20.0,0.0
36.5,-107.5,2001,1,0.1,0.0,0.0
34.5,-107.0,2001,1,0.0,0.1,0.0
35.0,-109.0,2001,1,0.0,0.5,0.0
34.5,-115.0,2001,1,0.0,0.5,0.0
34.0,-114.5,2001,1,0.0,5.1,0.0
33.5,-114.5,2001,1,0.0,0.5,0.0
34.0,-111.0,2001,1,0.0,0.1,0.0
34.0,-110.5,2001,1,0.0,1.4,0.0
35.5,-110.5,2001,1,0.0,1.0,0.0
35.5,-111.0,2001,1,0.0,0.30000000000000004,0.0
32.0,-111.0,2001,1,0.0,3.0,0.0
33.0,-110.0,2001,1,0.1,0.0,0.0
36.5,-114.0,2001,1,0.0,0.1,0.0
32.5,-110.0,2001,1,0.0,0.1,0.0
31.5,-110.5,2001,1,0.0,0.4,0.0
32.5,-115.0,2001,1,0.0,1.3,0.0
36.5,-118.5,2001,1,0.0,0.1,0.0
38.0,-121.0,2001,1,0.0,0.7,0.0
35.0,-119.5,2001,1,0.0,0.4,0.0
37.0,-120.0,2001,1,0.0,15.2,0.0
35.0,-118.5,2001,1,0.0,0.1,0.0
36.0,-119.5,2001,1,0.0,80.6,0.0
37.5,-120.5,2001,1,0.0,0.4,0.0
35.5,-118.5,2001,1,0.0,0.8,0.0
33.5,-116.5,2001,1,0.0,1.4,0.0
33.5,-117.0,2001,1,0.0,0.30000000000000004,0.0
40.5,-122.0,2001,1,0.0,4.0,0.0
40.0,-122.0,2001,1,0.0,0.30000000000000004,0.0
39.0,-117.0,2001,1,0.0,0.1,0.0
39.5,-118.0,2001,1,0.0,0.1,0.0
37.5,-115.0,2001,1,0.0,0.1,0.0
42.0,-123.0,2001,1,0.0,206.25,0.0
37.5,-122.5,2001,1,0.0,0.1,0.0
37.5,-120.0,2001,1,0.0,0.1,0.0
43.0,-122.5,2001,1,0.1,0.0,0.0
25.5,-81.5,2001,1,0.0,0.5,0.0
25.5,-81.0,2001,1,0.0,70.7,0.0
25.0,-81.0,2001,1,0.0,29.0,0.0
31.5,-111.5,2001,1,0.0,0.1,0.0
33.0,-115.0,2001,1,0.0,20.0,0.0
34.5,-119.5,2001,1,0.0,0.5,0.0
37.0,-121.0,2001,1,0.0,0.30000000000000004,0.0
40.0,-122.5,2001,1,0.0,0.2,0.0
32.5,-117.5,2001,1,0.0,0.1,0.0
26.0,-82.0,2001,1,0.0,272.20000000000005,0.0
28.5,-81.0,2001,1,0.0,4.3,0.0
24.5,-81.5,2001,1,0.0,0.6,0.0
33.0,-84.0,2001,1,0.0,27.33,0.0
29.5,-94.0,2001,1,0.0,0.1,0.0
38.0,-76.5,2001,1,0.0,50.0,0.0
38.0,-77.0,2001,1,0.0,150.0,0.0
38.0,-76.0,2001,1,0.0,500.0,0.0
44.5,-93.5,2001,1,0.0,1.0,0.0
35.5,-76.0,2001,1,0.0,68.6,0.0
34.5,-76.5,2001,1,0.0,160.0,0.0
36.5,-76.0,2001,1,0.0,85.0,0.0
42.5,-101.0,2001,1,0.0,0.1,0.0
34.0,-107.0,2001,1,0.0,0.1,0.0
43.5,-97.5,2001,1,0.0,13.0,0.0
35.5,-88.0,2001,1,0.0,8.0,0.0
29.5,-94.5,2001,1,0.0,454.3,0.0
29.0,-95.5,2001,1,0.0,50.0,0.0
26.0,-98.5,2001,1,0.0,5.0,0.0
26.0,-97.5,2001,1,0.0,5.5,0.0
25.5,-97.5,2001,1,0.0,40.0,0.0
26.0,-98.0,2001,1,0.0,7.0,0.0
48.5,-116.5,2001,1,0.0,0.0,0.1
45.5,-94.5,2001,1,0.0,0.01,0.0
45.0,-95.0,2001,1,0.0,0.01,0.0
45.5,-95.0,2001,1,0.0,0.01,0.0
45.0,-95.5,2001,1,0.0,0.01,0.0
39.5,-74.5,2001,1,0.0,0.25,0.0
39.0,-75.0,2001,1,0.0,0.75,0.0
31.5,-108.5,2001,1,0.0,0.5,0.0
33.5,-107.0,2001,1,0.0,0.1,0.0
32.5,-103.5,2001,1,0.0,1.0,0.0
33.0,-106.0,2001,1,0.0,0.1,0.0
35.0,-107.0,2001,1,0.0,1.0,0.0
32.0,-95.5,2001,1,0.0,13.0,0.0
31.5,-95.0,2001,1,0.0,20.0,15.0
32.0,-94.5,2001,1,0.0,16.0,0.0
31.5,-94.5,2001,1,0.0,5.0,0.0
31.0,-94.0,2001,1,0.0,15.0,0.0
